timestamp,active_power_kw,poa_w_m2,ghi_w_m2,wind_speed_m_s,wind_direction_deg.,amb_temp,mod_temp,humidity,is_real_measurement,hour,minute,day,month,weekday,power_lag_1,power_lag_2,rolling_mean_3,rolling_std_3,is_daylight,is_morning,is_afternoon
2026-07-20 12:00:00,1077.8353333333332,238.9769533333333,266.3834533333333,0.8755799999999999,245.21891333333332,30.000000000000007,38.72000000000001,70.80666666666667,True,12,0,20,7,0,1391.9313333333334,1441.6039999999998,1303.7902222222222,197.252509015822,1,0,1
2026-07-20 12:15:00,1379.476,317.7474866666668,340.50879333333324,0.7748533333333332,209.1844266666667,30.160000000000004,39.366666666666674,69.27333333333333,True,12,15,20,7,0,1077.8353333333332,1391.9313333333334,1283.080888888889,177.8569295489848,1,0,1
2026-07-20 12:30:00,1346.1166666666663,312.1829,335.75894,0.89218,215.9190466666667,30.453333333333333,40.473333333333336,68.26,True,12,30,20,7,0,1379.476,1077.8353333333332,1267.8093333333334,165.36566084623203,1,0,1
2026-07-20 12:45:00,1313.4713333333336,309.09142,333.64214000000004,0.7986800000000002,210.15254666666664,30.63333333333334,40.17333333333333,67.63333333333334,True,12,45,20,7,0,1346.1166666666663,1379.476,1346.3546666666666,33.0029769633638,1,0,1
2026-07-20 13:00:00,1327.0313333333334,314.5602533333333,335.3069666666667,0.6310266666666667,200.67452,30.466666666666665,40.36000000000001,70.44,True,13,0,20,7,0,1313.4713333333336,1346.1166666666663,1328.873111111111,16.400413291988432,1,0,1
2026-07-20 13:15:00,1086.0079999999998,254.46733333333336,267.2985733333333,1.0837666666666663,206.09828666666672,30.326666666666664,38.48,70.8,True,13,15,20,7,0,1327.0313333333334,1313.4713333333336,1242.1702222222223,135.41029553559432,1,0,1
2026-07-20 13:30:00,1426.9726666666663,330.58536,354.4608,0.8936599999999999,204.56410666666665,30.306666666666658,38.35999999999999,71.26,True,13,30,20,7,0,1086.0079999999998,1327.0313333333334,1280.004,175.27950119483737,1,0,1
2026-07-20 13:45:00,1866.2286666666664,431.9414066666667,469.5753333333334,1.2266066666666666,197.36136666666667,30.48,40.81333333333334,70.58,True,13,45,20,7,0,1426.9726666666663,1086.0079999999998,1459.736444444444,391.1408582903964,1,0,1
2026-07-20 14:00:00,2285.1406666666667,535.3643333333333,577.1574199999999,1.0817866666666665,215.8968,30.753333333333337,44.126666666666665,69.90666666666667,True,14,0,20,7,0,1866.2286666666664,1426.9726666666663,1859.4473333333333,429.1241882221663,1,0,1
2026-07-20 14:15:00,2620.394,598.01776,636.48818,1.4662333333333335,191.30332,30.96,46.48,69.18,True,14,15,20,7,0,2285.1406666666667,1866.2286666666664,2257.2544444444443,377.8552216693772,1,0,1
2026-07-20 14:30:00,2042.134,495.53246666666666,526.0051066666666,0.8656866666666667,202.11891333333332,31.180000000000003,46.12,67.46666666666667,True,14,30,20,7,0,2620.394,2285.1406666666667,2315.8895555555555,290.35371105933035,1,0,1
2026-07-20 14:45:00,2035.970666666667,492.1537,521.95882,0.8985333333333332,196.6217266666667,31.106666666666666,45.41333333333333,67.28666666666666,True,14,45,20,7,0,2042.134,2620.394,2232.8328888888886,335.6519146432847,1,0,1
2026-07-20 15:00:00,1833.8246666666664,447.9913866666666,471.5422533333333,1.0363933333333333,240.96282666666664,31.413333333333323,46.35333333333333,66.14666666666666,True,15,0,20,7,0,2035.970666666667,2042.134,1970.6431111111112,118.52831612991258,1,0,1
2026-07-20 15:15:00,1536.0279999999996,369.3287133333333,384.0502533333334,1.0122799999999998,251.9609466666667,31.23333333333333,43.49333333333333,67.12666666666667,True,15,15,20,7,0,1833.8246666666664,2035.970666666667,1801.941111111111,251.49172615534084,1,0,1
2026-07-20 15:30:00,1272.6073333333336,299.84104666666667,312.5186866666665,1.9403466666666664,256.3824466666666,31.05333333333333,40.513333333333335,68.18666666666667,True,15,30,20,7,0,1536.0279999999996,1833.8246666666664,1547.4866666666665,280.78408001483683,1,0,1
2026-07-20 15:45:00,1077.1946666666663,254.19033333333337,265.9569133333333,1.4443533333333332,259.2030133333334,30.65333333333334,37.85333333333334,69.32,True,15,45,20,7,0,1272.6073333333336,1536.0279999999996,1295.2766666666664,230.25514315597567,1,0,1
2026-07-20 16:00:00,1320.188,303.2481133333334,333.52451333333335,1.247693333333333,280.0708533333334,30.246666666666663,35.79333333333332,71.18666666666667,True,16,0,20,7,0,1077.1946666666663,1272.6073333333336,1223.33,128.77356753792972,1,0,1
2026-07-20 16:15:00,1590.494,396.8822466666667,446.44926,0.9710466666666668,291.8917066666666,30.76,38.906666666666666,69.83333333333333,True,16,15,20,7,0,1320.188,1077.1946666666663,1329.292222222222,256.77074706207463,1,0,1
2026-07-20 16:30:00,980.274,229.26776000000004,250.46997333333337,0.6429133333333333,280.79344,30.646666666666672,37.906666666666666,69.32,True,16,30,20,7,0,1590.494,1320.188,1296.9853333333333,305.7709680550696,1,0,1
2026-07-20 16:45:00,970.0513333333334,228.20942,250.94856666666664,1.25026,279.38984666666664,30.446666666666665,36.88666666666666,70.59333333333333,True,16,45,20,7,0,980.274,1590.494,1180.2731111111111,355.2984787316691,1,0,1
2026-07-20 17:00:00,976.745,228.74764000000005,257.27802,0.99503,258.41071,30.54,37.06,69.94,True,17,0,20,7,0,970.0513333333334,980.274,975.6901111111112,5.192332941183581,1,0,1
2026-07-20 17:15:00,974.762,224.14570666666668,268.04437999999993,0.8648066666666666,255.23107333333337,30.766666666666666,37.553333333333335,68.13333333333334,True,17,15,20,7,0,976.745,970.0513333333334,973.8527777777778,3.4382127842647927,1,0,1
2026-07-20 17:30:00,577.5766666666666,139.08591333333334,158.18276,0.6692466666666667,248.9712333333333,30.81333333333334,36.37333333333333,67.35333333333332,True,17,30,20,7,0,974.762,976.745,843.0278888888888,229.88964005954185,1,0,1
2026-07-20 17:45:00,388.0153333333333,94.99296,108.50268,0.6943599999999999,258.17851333333334,30.699999999999992,34.080000000000005,65.72666666666666,True,17,45,20,7,0,577.5766666666666,974.762,646.7846666666666,299.4331697710083,1,0,1
2026-07-20 18:00:00,272.55133333333333,69.43535333333331,78.18039333333333,0.1335733333333333,243.17656,30.826666666666664,32.97333333333333,64.84666666666666,True,18,0,20,7,0,388.0153333333333,577.5766666666666,412.7144444444444,154.0053507545755,1,0,1
2026-07-20 18:15:00,200.2093333333333,52.70376666666667,57.50821333333333,0.0,282.0130733333333,30.84666666666666,32.06666666666666,65.68666666666667,True,18,15,20,7,0,272.55133333333333,388.0153333333333,286.9253333333333,94.72450747300326,1,0,1
2026-07-20 18:30:00,105.78,30.58694,32.96928666666667,0.0,312.9108933333334,30.780000000000005,31.113333333333333,66.25333333333333,True,18,30,20,7,0,200.2093333333333,272.55133333333333,192.84688888888888,83.62908343749702,1,0,1
2026-07-20 18:45:00,65.53066666666668,20.73102,22.32880666666666,0.0,242.75519333333335,30.519999999999992,30.226666666666677,68.64,True,18,45,20,7,0,105.78,200.2093333333333,123.83999999999999,69.13181983559497,1,0,1
2026-07-20 19:00:00,32.410000000000004,13.5742,14.12005,1.02138,139.96718,30.31,30.0,68.92000000000002,True,19,0,20,7,0,65.53066666666668,105.78,67.9068888888889,36.74267340627983,0,0,1
2026-07-20 19:15:00,21.60666666666667,9.244399999999999,9.637395238095237,0.8916604761904762,137.46577952380954,29.916190476190472,28.978571428571428,70.37285714285716,False,19,15,20,7,0,32.410000000000004,65.53066666666668,39.849111111111114,22.887435955042193,0,0,1
2026-07-20 19:30:00,10.803333333333335,4.9146,5.154740476190476,0.7619409523809524,134.96437904761905,29.52238095238095,27.95714285714286,71.82571428571428,False,19,30,20,7,0,21.60666666666667,32.410000000000004,21.60666666666667,10.803333333500124,0,0,1
2026-07-20 19:45:00,0.0,0.5847999999999999,0.6720857142857142,0.6322214285714285,132.46297857142858,29.128571428571423,26.935714285714287,73.27857142857142,True,19,45,20,7,0,10.803333333333335,21.60666666666667,10.803333333333335,10.803333333501174,0,0,1
2026-07-20 20:00:00,0.0,0.0,0.0,0.63705,140.40675,28.9,26.45,73.55,True,20,0,20,7,0,0.0,10.803333333333335,3.6011111111111114,6.237307408437174,0,0,1
2026-07-20 20:15:00,0.0,0.0,0.0,0.143075,153.034175,28.675,26.35,74.475,True,20,15,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 20:30:00,0.0,0.0,0.0,0.2798,157.86906666666667,28.57333333333333,26.613333333333333,74.68666666666668,True,20,30,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 20:45:00,0.0,0.0,0.0,0.1153,146.9221,28.5,26.5,75.1,True,20,45,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 21:00:00,0.0,0.0,0.0,0.6707799999999999,189.04360000000003,28.71,27.42,73.19,True,21,0,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 21:15:00,0.0,0.0,0.0,0.7376428571428572,195.5989142857143,28.628571428571423,27.6,73.55714285714286,True,21,15,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 21:30:00,0.0,0.0,0.0,0.56339010989011,208.3390556776557,28.390842490842488,27.325641025641026,75.33296703296703,False,21,30,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 21:45:00,0.0,0.0,0.0,0.3891373626373627,221.0791970695971,28.153113553113553,27.051282051282055,77.10879120879122,False,21,45,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 22:00:00,0.0,0.0,0.0,0.2148846153846154,233.81933846153848,27.915384615384617,26.77692307692308,78.88461538461539,True,22,0,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-20 22:15:00,0.0,0.0,0.0,0.23398,222.4541,27.8,26.52,79.63999999999999,True,22,15,20,7,0,0.0,0.0,0.0,6.0407829842941027e-05,0,0,1
2026-07-21 05:30:00,0.0,0.0,0.0,0.9021777777777776,242.83506666666668,25.388888888888893,24.911111111111115,88.95555555555556,True,5,30,21,7,1,0.0,0.0,0.9691111111111111,1.6785496826239719,0,1,0
2026-07-21 05:45:00,0.0,0.7338699999999998,0.8205399999999999,1.00053,232.33907,25.300000000000004,24.72,88.67999999999998,True,5,45,21,7,1,0.0,0.0,0.9691111111111111,1.6785496826239719,0,1,0
2026-07-21 06:00:00,2.9073333333333333,4.3227866666666666,4.923406666666667,0.8355466666666668,232.5493933333333,25.300000000000008,24.699999999999992,88.32666666666665,True,6,0,21,7,1,0.0,0.0,0.9691111111111111,1.6785496826239719,0,1,0
2026-07-21 06:15:00,37.13066666666667,12.664686666666666,13.875773333333331,1.0286866666666663,233.68590666666665,25.25333333333333,24.866666666666667,88.35333333333334,True,6,15,21,7,1,2.9073333333333333,0.0,13.346000000000002,20.649356481767445,0,1,0
2026-07-21 06:30:00,75.068,21.50219333333333,23.314780000000003,1.139166666666667,238.50800666666663,25.213333333333328,25.159999999999997,88.51333333333332,True,6,30,21,7,1,37.13066666666667,2.9073333333333333,38.36866666666666,36.0962593137356,1,1,0
2026-07-21 06:45:00,120.56733333333334,31.64628,34.69018666666667,0.8057666666666669,243.7173933333333,25.300000000000008,25.500000000000004,88.59333333333332,True,6,45,21,7,1,75.068,37.13066666666667,77.58866666666667,41.77540731632002,1,1,0
2026-07-21 07:00:00,165.00666666666666,41.80770666666667,46.08763333333333,1.0372466666666669,248.39852666666667,25.37333333333333,26.013333333333332,88.67333333333336,True,7,0,21,7,1,120.56733333333334,75.068,120.214,44.970374401129654,1,1,0
2026-07-21 07:15:00,217.064,53.705086666666666,59.85298,1.3345333333333331,249.6152,25.399999999999995,26.386666666666667,88.44666666666667,True,7,15,21,7,1,165.00666666666666,120.56733333333334,167.54600000000002,48.29842471321168,1,1,0
2026-07-21 07:30:00,276.04200000000003,67.13360666666668,73.13092,1.0549533333333334,241.30854666666667,25.506666666666668,26.953333333333333,88.14,True,7,30,21,7,1,217.064,165.00666666666666,219.37088888888889,55.55360127273815,1,1,0
2026-07-21 07:45:00,309.0146666666667,75.57473999999999,81.87875333333334,1.07094,254.32824,25.65333333333333,27.59333333333333,87.62000000000002,True,7,45,21,7,1,276.04200000000003,217.064,267.3735555555556,46.584200346533045,1,1,0
2026-07-21 08:00:00,273.978,65.27683333333333,71.47272666666667,1.0089866666666665,252.46022000000005,25.76666666666667,27.82666666666666,87.46666666666667,True,8,0,21,7,1,309.0146666666667,276.04200000000003,286.34488888888893,19.659708603394208,1,1,0
2026-07-21 08:15:00,265.9466666666666,63.39882666666667,69.20647333333334,1.2817333333333332,252.17239333333333,25.84666666666666,27.60666666666667,86.93333333333334,True,8,15,21,7,1,273.978,309.0146666666667,282.97977777777777,22.90168461861209,1,1,0
2026-07-21 08:30:00,330.6226666666667,77.81826000000001,83.53045333333333,0.9138666666666668,247.42150000000004,25.94,27.966666666666672,86.81333333333335,True,8,30,21,7,1,265.9466666666666,273.978,290.18244444444446,35.25172703308053,1,1,0
2026-07-21 08:45:00,282.4506666666667,67.24393333333333,70.40713333333333,1.1960266666666668,246.68853333333337,25.980000000000004,28.04666666666667,86.77333333333333,True,8,45,21,7,1,330.6226666666667,265.9466666666666,293.00666666666666,33.605328387028244,1,1,0
2026-07-21 09:00:00,353.1793333333333,81.99859999999998,89.07675333333333,1.1161,250.89046,26.01333333333333,27.82,86.87333333333335,True,9,0,21,7,1,282.4506666666667,330.6226666666667,322.08422222222225,36.12914124718806,1,1,0
