Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
03-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72,25.81,0.37,0.44,0.0,0.0
03-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,25.29,0.44,0.47,0.0,0.0
03-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,25.89,0.33,0.43,0.0,0.0
03-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78,25.74,0.41,0.46,0.0,0.0
03-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62,25.58,0.41,0.45,0.0,0.0
03-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,26.23,0.41,0.42,0.0,0.0
03-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,26.04,0.44,0.48,0.0,0.0
03-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,25.28,0.29,0.38,0.0,0.0
03-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,25.69,0.36,0.45,0.0,0.0
03-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97,25.99,0.39,0.47,0.0,0.0
03-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,26.78,0.45,0.49,0.0,0.0
03-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.07,0.36,0.43,0.0,0.0
03-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94,25.87,0.38,0.45,0.0,0.0
03-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,26.27,0.42,0.48,0.0,0.0
03-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,26.18,0.42,0.47,0.0,0.0
03-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,26.1,0.39,0.45,0.0,0.0
03-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.07,0.39,0.45,0.0,0.0
03-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.39,0.45,0.0,0.0
03-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,26.29,0.39,0.45,0.0,0.0
03-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,26.25,0.33,0.42,0.0,0.0
03-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,25.86,0.35,0.42,0.0,0.0
03-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11,26.12,0.27,0.4,0.0,0.0
03-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,25.84,0.4,0.41,0.0,0.0
03-07-2026 06:00,0.9,0.0,0.0,0.0,0.0,0.0,0.0,5.06,5.23,26.48,26.47,3.53,2.65,0.0,2.22
03-07-2026 06:15,16.31,0.0,0.0,0.0,0.0,0.0,0.0,28.88,29.8,26.34,26.33,13.59,12.78,0.0,10.96
03-07-2026 06:30,197.6,70.36,72.33,66.88,68.7,0.0,0.0,71.44,73.43,26.92,26.97,31.15,30.85,0.02,58.08
03-07-2026 06:45,442.71,147.88,150.72,153.97,157.04,0.0,0.0,149.89,152.92,27.37,27.38,63.09,62.67,0.06,64.37
03-07-2026 07:00,813.01,207.49,211.12,215.36,220.22,193.6,198.11,207.25,212.09,27.99,27.98,89.38,87.66,0.15,83.66
03-07-2026 07:15,898.67,224.64,228.47,235.76,240.69,220.91,225.8,221.99,226.87,28.61,28.51,95.97,93.12,0.24,86.34
