Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
04-08-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,27.32,0.32,0.38,0.0,0.0
04-08-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,27.77,0.16,0.33,0.0,0.0
04-08-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59,27.53,0.29,0.35,0.0,0.0
04-08-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,27.59,0.31,0.37,0.0,0.0
04-08-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.44,27.35,0.29,0.38,0.0,0.0
04-08-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.44,27.43,0.28,0.38,0.0,0.0
04-08-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,27.3,0.25,0.36,0.0,0.0
04-08-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84,27.87,0.34,0.38,0.0,0.0
04-08-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73,26.92,0.32,0.41,0.0,0.0
04-08-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62,26.61,0.28,0.42,0.0,0.0
04-08-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.97,0.34,0.45,0.0,0.0
04-08-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,26.15,0.26,0.41,0.0,0.0
04-08-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,25.83,0.33,0.44,0.0,0.0
04-08-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,26.12,0.31,0.42,0.0,0.0
04-08-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,25.03,0.4,0.42,0.0,0.0
04-08-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01,26.04,0.43,0.48,0.0,0.0
04-08-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37,26.46,0.4,0.47,0.0,0.0
04-08-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,26.25,0.38,0.49,0.0,0.0
04-08-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,25.77,0.42,0.49,0.0,0.0
04-08-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31,25.36,0.4,0.49,0.0,0.0
04-08-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22,25.34,0.37,0.47,0.0,0.0
04-08-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,25.51,0.41,0.51,0.0,0.0
04-08-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,25.14,0.37,0.44,0.0,0.0
04-08-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,25.1,0.69,0.47,0.0,0.0
04-08-2026 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.35,25.31,25.33,2.65,2.16,0.0,0.0
04-08-2026 06:30,4.35,0.0,0.0,0.0,0.0,0.0,0.0,10.45,10.8,25.44,25.28,6.23,5.76,0.0,6.36
04-08-2026 06:45,35.86,0.0,0.0,0.0,0.0,18.6,19.19,30.06,31.01,25.53,25.45,14.68,14.06,0.01,22.24
04-08-2026 07:00,98.0,0.0,0.0,2.21,2.28,42.48,43.8,42.69,44.02,26.23,26.34,19.62,19.23,0.02,45.61
