Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
06-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13,28.2,0.3,0.36,0.0,0.0
06-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.88,27.89,0.26,0.35,0.0,0.0
06-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,27.83,0.36,0.38,0.0,0.0
06-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,27.52,0.29,0.35,0.0,0.0
06-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83,27.89,0.28,0.35,0.0,0.0
06-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.36,0.28,0.35,0.0,0.0
06-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,27.52,0.24,0.35,0.0,0.0
06-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,27.58,0.23,0.35,0.0,0.0
06-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,27.63,0.3,0.36,0.0,0.0
06-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,27.72,0.26,0.35,0.0,0.0
06-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77,27.81,0.21,0.35,0.0,0.0
06-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,27.14,0.23,0.33,0.0,0.0
06-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.38,0.25,0.33,0.0,0.0
06-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,27.41,0.34,0.37,0.0,0.0
06-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,27.26,0.24,0.35,0.0,0.0
06-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,27.35,0.3,0.36,0.0,0.0
06-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,27.52,0.3,0.36,0.0,0.0
06-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,27.47,0.32,0.37,0.0,0.0
06-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,27.67,0.37,0.38,0.0,0.0
06-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,27.31,0.33,0.37,0.0,0.0
06-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,27.45,0.29,0.36,0.0,0.0
06-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,27.38,0.31,0.37,0.0,0.0
06-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,27.27,0.77,0.52,0.0,0.0
06-07-2026 06:00,20.2,0.0,0.0,0.0,0.0,10.76,11.11,11.9,12.29,27.04,27.13,6.71,6.15,0.0,27.56
06-07-2026 06:15,178.63,43.24,44.53,42.23,43.47,52.5,54.07,52.93,54.52,27.22,27.32,23.79,23.48,0.02,68.83
06-07-2026 06:30,468.99,117.99,120.48,123.19,125.74,119.18,121.68,120.28,122.8,27.78,27.79,51.67,51.31,0.06,83.41
06-07-2026 06:45,714.62,178.1,181.33,185.45,189.2,179.47,183.06,181.25,184.95,28.43,28.48,76.9,75.99,0.14,85.61
06-07-2026 07:00,969.49,241.02,245.07,250.49,255.55,241.98,246.96,243.68,248.68,28.28,28.17,100.96,100.28,0.24,88.42
06-07-2026 07:15,1285.85,317.58,322.77,329.99,336.1,323.01,329.02,323.54,329.55,29.58,29.62,139.07,138.88,0.37,85.59
06-07-2026 07:30,1282.57,315.98,321.17,327.88,333.97,321.84,327.84,322.52,328.53,30.88,31.06,138.04,137.11,0.51,86.46
06-07-2026 07:45,1108.36,274.1,278.66,281.33,286.79,278.54,283.95,278.8,284.22,30.89,31.07,121.05,120.69,0.62,85.21
06-07-2026 08:00,1683.73,415.21,421.98,431.94,439.4,418.17,425.45,421.56,428.89,30.73,30.74,174.78,173.31,0.79,89.59
06-07-2026 08:15,2099.17,518.02,526.74,542.65,551.63,515.2,523.76,524.83,533.54,32.41,32.57,218.14,214.76,1.01,90.11
06-07-2026 08:30,2748.1,677.7,689.94,712.31,723.83,677.41,688.41,684.68,695.79,34.42,34.55,277.87,274.64,1.29,93.39
06-07-2026 08:45,3460.63,851.56,868.45,900.52,915.3,847.54,861.34,860.34,874.39,36.17,36.48,370.74,367.49,1.65,88.79
06-07-2026 09:00,3497.1,855.97,872.96,892.01,906.6,873.49,887.74,878.47,892.81,37.65,37.84,374.28,370.19,2.02,89.43
06-07-2026 09:15,4024.74,991.63,1012.53,1076.56,1094.89,967.09,983.16,1025.62,1042.89,38.29,38.62,417.56,411.15,2.42,92.5
06-07-2026 09:30,4147.49,1028.64,1050.59,1067.55,1085.61,1040.67,1058.22,1051.96,1069.7,39.62,40.07,445.63,441.85,2.88,89.83
06-07-2026 09:45,3510.88,862.43,879.6,908.91,923.84,866.99,881.11,880.8,895.18,39.14,39.67,365.61,362.61,3.24,92.49
06-07-2026 10:00,2584.17,637.72,649.47,700.72,712.33,609.33,619.38,640.28,650.84,38.85,39.55,291.76,287.24,3.52,85.2
06-07-2026 10:15,1622.99,396.81,403.23,412.44,419.66,411.89,419.09,407.45,414.59,35.36,35.94,163.87,161.95,3.67,93.89
06-07-2026 10:30,1892.73,462.52,470.14,478.35,486.37,479.69,487.75,477.32,485.34,33.8,34.25,188.41,186.27,3.88,94.61
06-07-2026 10:45,2267.33,553.54,563.11,572.56,581.97,573.71,583.13,567.45,576.77,34.1,34.43,221.82,219.9,4.11,96.39
06-07-2026 11:00,2648.04,648.3,659.86,673.29,684.26,668.72,679.6,665.95,676.8,35.75,36.29,271.18,267.83,4.39,92.72
06-07-2026 11:15,2242.72,550.57,559.96,584.33,593.96,549.26,558.34,558.78,568.02,35.7,36.33,225.9,223.19,4.62,94.25
06-07-2026 11:30,1822.44,446.2,453.54,465.03,472.95,461.17,469.04,458.1,465.92,34.94,35.41,189.07,189.23,4.82,91.21
06-07-2026 11:45,1212.08,295.26,300.12,299.09,304.75,315.39,321.29,307.82,313.6,33.72,34.33,126.67,128.79,4.94,90.09
06-07-2026 12:00,1365.83,335.41,340.86,349.73,356.12,344.11,350.43,343.58,349.89,32.8,32.92,136.1,136.62,5.08,94.13
06-07-2026 12:15,1453.33,358.12,364.08,373.99,380.69,361.89,368.43,363.89,370.45,33.03,33.25,144.74,143.3,5.23,94.27
06-07-2026 12:30,3925.13,958.91,978.87,1003.26,1020.07,983.98,1000.44,988.72,1005.25,36.07,36.45,398.47,394.56,5.64,93.65
06-07-2026 12:45,2931.18,709.67,722.71,736.8,748.65,743.46,755.38,736.01,747.83,37.88,38.33,307.63,307.68,5.94,91.29
