Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
14-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,26.38,0.38,0.42,0.0,0.0
14-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,25.74,0.33,0.41,0.0,0.0
14-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,25.84,0.32,0.4,0.0,0.0
14-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,25.92,0.27,0.4,0.0,0.0
14-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87,25.67,0.37,0.42,0.0,0.0
14-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62,25.44,0.35,0.41,0.0,0.0
14-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,25.65,0.36,0.43,0.0,0.0
14-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,25.27,0.39,0.44,0.0,0.0
14-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,25.8,0.38,0.44,0.0,0.0
14-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,25.83,0.34,0.44,0.0,0.0
14-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,25.66,0.37,0.45,0.0,0.0
14-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,25.68,0.43,0.46,0.0,0.0
14-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,25.25,0.33,0.42,0.0,0.0
14-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.49,0.41,0.45,0.0,0.0
14-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,25.87,0.41,0.46,0.0,0.0
14-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,25.47,0.39,0.45,0.0,0.0
14-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.73,0.63,0.46,0.0,0.0
14-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,25.66,0.4,0.44,0.0,0.0
14-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,25.3,0.35,0.43,0.0,0.0
14-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,25.52,0.38,0.43,0.0,0.0
14-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.49,26.24,0.34,0.42,0.0,0.0
14-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,27.35,0.37,0.41,0.0,0.0
14-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51,27.73,0.44,0.4,0.0,0.0
14-07-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,28.41,6.87,6.25,0.0,0.0
14-07-2026 06:15,63.55,0.0,0.0,0.0,0.0,13.87,14.3,17.18,17.72,28.62,28.87,19.44,18.84,0.0,30.14
14-07-2026 06:30,224.74,47.2,48.5,48.88,50.21,71.01,73.04,71.93,73.98,28.75,28.97,34.48,33.75,0.02,60.12
14-07-2026 06:45,502.57,126.44,129.03,132.31,134.95,127.43,130.02,128.88,131.49,28.96,29.07,60.14,59.27,0.08,77.15
14-07-2026 07:00,791.55,198.86,202.37,207.27,211.63,200.66,204.97,189.56,193.58,29.76,29.98,92.12,91.46,0.16,79.6
14-07-2026 07:15,1081.71,267.83,272.26,280.16,285.53,271.07,276.32,271.78,277.04,30.79,30.9,128.6,127.27,0.27,78.24
