Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
29-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,26.75,0.29,0.42,0.0,0.0
29-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,25.83,0.32,0.42,0.0,0.0
29-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,26.2,0.23,0.39,0.0,0.0
29-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,25.7,0.31,0.44,0.0,0.0
29-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,25.62,0.4,0.47,0.0,0.0
29-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,26.11,0.38,0.47,0.0,0.0
29-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,25.99,0.39,0.48,0.0,0.0
29-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,25.94,0.4,0.49,0.0,0.0
29-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,25.66,0.36,0.45,0.0,0.0
29-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,25.85,0.5,0.46,0.0,0.0
29-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,26.16,0.53,0.51,0.0,0.0
29-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.15,0.48,0.48,0.0,0.0
29-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,26.07,0.45,0.45,0.0,0.0
29-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,25.52,0.32,0.41,0.0,0.0
29-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,25.51,0.38,0.44,0.0,0.0
29-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.53,0.43,0.46,0.0,0.0
29-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,25.3,0.48,0.45,0.0,0.0
29-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,25.64,0.5,0.45,0.0,0.0
29-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,25.88,0.54,0.48,0.0,0.0
29-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,25.91,0.54,0.49,0.0,0.0
29-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,25.38,0.44,0.44,0.0,0.0
29-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.57,0.52,0.48,0.0,0.0
29-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.08,25.05,0.61,0.5,0.0,0.0
29-07-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,25.99,0.83,0.52,0.0,0.0
29-07-2026 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,26.09,1.15,0.72,0.0,0.0
29-07-2026 06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.64,2.05,1.62,0.0,0.0
29-07-2026 06:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,25.71,3.01,2.55,0.0,0.0
29-07-2026 07:00,16.24,0.0,0.0,0.0,0.0,7.31,7.55,0.0,0.0,26.06,26.08,7.34,6.84,0.0,20.19
29-07-2026 07:15,27.46,8.47,8.75,6.18,6.39,12.78,13.2,0.0,0.0,25.72,25.62,7.97,7.41,0.0,31.4
29-07-2026 07:30,104.77,28.93,29.85,31.05,32.03,27.44,28.31,0.0,0.0,25.94,26.13,14.54,14.07,0.01,65.72
29-07-2026 07:45,98.77,27.5,28.37,29.71,30.65,26.94,27.79,0.0,0.0,25.95,26.03,14.41,13.79,0.02,62.51
29-07-2026 08:00,119.58,32.07,33.08,32.52,33.54,33.0,34.03,0.0,0.0,25.82,25.91,16.18,15.63,0.04,67.36
29-07-2026 08:15,162.45,43.4,44.75,46.31,47.74,41.54,42.84,0.0,0.0,25.49,25.45,20.43,19.64,0.06,72.41
29-07-2026 08:30,94.41,26.17,27.01,27.9,28.78,25.54,26.36,0.0,0.0,25.24,25.26,14.23,13.56,0.06,60.36
29-07-2026 08:45,119.42,31.98,32.98,33.4,34.45,32.27,33.28,0.0,0.0,25.08,25.09,16.69,16.12,0.08,65.04
29-07-2026 09:00,213.19,55.35,57.04,57.5,59.23,55.45,57.15,0.0,0.0,25.11,25.04,25.6,25.19,0.1,75.71
29-07-2026 09:15,213.93,56.05,57.78,60.09,61.93,53.76,55.42,0.0,0.0,25.71,25.8,26.04,25.38,0.12,74.86
29-07-2026 09:30,192.91,50.56,52.11,54.29,55.94,47.5,48.97,0.0,0.0,26.1,26.06,24.45,23.6,0.14,72.02
29-07-2026 09:45,106.51,29.97,30.91,30.53,31.5,28.14,29.03,0.0,0.0,25.78,25.81,15.66,15.01,0.15,61.99
29-07-2026 10:00,98.83,28.34,29.24,27.99,28.87,26.35,27.19,0.0,0.0,25.75,25.71,15.18,14.56,0.16,59.32
29-07-2026 10:15,174.45,47.21,48.68,47.61,49.08,46.4,47.84,0.0,0.0,25.9,25.88,22.7,22.2,0.18,70.07
29-07-2026 10:30,284.55,74.53,76.65,77.28,79.43,69.14,71.17,0.0,0.0,25.75,25.77,33.05,32.42,0.21,78.47
29-07-2026 10:45,342.23,85.73,87.95,88.38,90.63,89.44,91.7,0.0,0.0,26.37,26.49,38.67,37.99,0.24,80.87
29-07-2026 11:00,425.97,108.81,111.24,117.3,119.78,103.73,106.14,0.0,0.0,26.27,26.3,46.83,45.97,0.29,83.07
29-07-2026 11:15,368.63,94.85,97.16,98.83,101.17,90.99,93.28,0.0,0.0,26.27,26.21,42.86,41.99,0.33,78.55
29-07-2026 11:30,329.88,84.64,86.89,86.16,88.43,84.41,86.64,0.0,0.0,26.13,26.19,38.36,37.68,0.36,78.5
29-07-2026 11:45,364.64,93.47,95.81,92.4,94.73,94.24,96.58,0.0,0.0,26.41,26.49,41.98,41.32,0.4,79.38
29-07-2026 12:00,714.77,172.72,176.09,193.82,197.52,174.57,178.07,0.0,0.0,26.11,26.02,70.47,69.71,0.47,92.58
29-07-2026 12:15,801.99,199.34,204.07,218.31,223.17,193.14,197.83,0.0,0.0,27.05,27.2,78.02,76.75,0.55,94.17
29-07-2026 12:30,892.39,223.65,228.57,232.5,237.46,219.5,224.41,0.0,0.0,26.74,26.91,90.4,89.14,0.65,90.33
29-07-2026 12:45,1206.63,297.14,302.85,302.4,308.15,303.9,309.66,0.0,0.0,26.03,26.08,120.07,118.81,0.77,91.7
29-07-2026 13:00,1495.26,369.61,376.25,386.05,392.9,368.94,375.57,0.0,0.0,26.79,26.63,143.4,141.81,0.93,95.43
29-07-2026 13:15,1082.56,267.05,272.31,279.35,284.75,267.4,272.67,0.0,0.0,26.77,26.94,103.56,102.33,1.04,95.66
29-07-2026 13:30,1335.04,323.14,329.23,327.92,334.06,344.22,350.56,0.0,0.0,27.34,27.42,138.7,137.46,1.18,88.29
29-07-2026 13:45,1078.25,268.29,273.63,277.4,282.87,277.12,282.51,0.0,0.0,27.32,27.45,111.06,109.66,1.29,89.05
29-07-2026 14:00,840.6,206.88,211.66,214.78,219.6,213.23,218.06,0.0,0.0,26.82,26.98,84.63,83.59,1.38,90.92
29-07-2026 14:15,1207.17,297.71,303.36,301.73,307.42,310.56,316.39,0.0,0.0,26.85,27.04,116.35,116.12,1.51,94.98
29-07-2026 14:30,1535.31,379.02,385.81,389.18,396.11,386.79,393.69,0.0,0.0,27.36,27.34,149.53,148.04,1.66,94.19
29-07-2026 14:45,1511.69,372.38,379.09,387.12,394.02,374.16,380.89,0.0,0.0,27.83,27.87,146.2,143.86,1.82,95.03
29-07-2026 15:00,1291.05,317.9,323.84,326.66,332.73,325.41,331.46,0.0,0.0,27.94,28.06,130.11,128.54,1.96,91.24
29-07-2026 15:15,916.73,230.28,235.25,240.7,245.76,227.26,232.22,0.0,0.0,28.19,28.34,90.13,88.0,2.06,93.61
29-07-2026 15:30,493.13,124.89,128.62,130.13,133.96,123.14,126.83,0.0,0.0,26.36,26.26,56.8,55.4,2.11,79.32
29-07-2026 15:45,476.4,120.23,123.89,123.88,127.62,120.93,124.6,0.0,0.0,26.85,26.83,48.9,48.11,2.15,89.18
29-07-2026 16:00,510.1,128.18,132.01,133.78,137.73,127.71,131.52,0.0,0.0,26.49,26.45,54.78,53.4,2.21,85.12
29-07-2026 16:15,482.55,121.56,125.31,125.3,129.15,122.97,126.77,0.0,0.0,27.03,27.14,51.1,50.15,2.26,86.51
29-07-2026 16:30,492.85,123.91,127.73,127.12,131.01,126.59,130.47,0.0,0.0,26.84,26.88,52.69,51.92,2.31,85.63
29-07-2026 16:45,434.51,109.11,112.49,112.67,116.15,110.56,113.98,0.0,0.0,27.14,27.36,47.67,46.83,2.36,83.53
29-07-2026 17:00,365.86,92.9,95.79,95.05,98.0,94.62,97.57,0.0,0.0,27.21,27.33,40.47,39.89,2.4,82.88
29-07-2026 17:15,318.19,81.22,83.76,84.04,86.66,81.66,84.21,0.0,0.0,27.19,27.35,36.13,35.82,2.42,80.73
29-07-2026 17:30,425.44,106.92,110.23,108.84,112.21,109.79,113.19,0.0,0.0,27.14,27.21,47.51,47.0,2.47,82.07
29-07-2026 17:45,355.11,88.99,91.77,90.58,93.4,91.71,94.57,0.0,0.0,27.31,27.44,39.75,39.1,2.51,81.93
29-07-2026 18:00,270.07,68.67,70.83,70.57,72.79,69.73,71.93,0.0,0.0,26.57,26.44,32.13,31.31,2.54,76.87
29-07-2026 18:15,214.8,55.46,57.22,56.29,58.07,57.28,59.09,0.0,0.0,26.78,26.67,27.8,27.29,2.56,70.71
29-07-2026 18:30,61.2,18.46,19.1,18.75,19.4,18.72,19.37,0.0,0.0,26.25,26.23,12.11,11.3,2.57,46.16
29-07-2026 18:45,0.0,0.4,0.43,0.27,0.29,0.37,0.41,0.0,0.0,26.18,26.18,2.11,1.61,2.57,0.0
29-07-2026 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.17,0.69,0.45,2.57,0.0
29-07-2026 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87,25.7,0.98,0.7,2.57,0.0
29-07-2026 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01,26.05,1.04,0.69,2.57,0.0
29-07-2026 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01,25.97,0.82,0.49,2.57,0.0
29-07-2026 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79,25.73,1.25,0.86,2.57,0.0
29-07-2026 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,25.91,1.3,0.64,2.57,0.0
29-07-2026 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87,25.81,1.46,0.72,2.57,0.0
29-07-2026 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,25.41,1.46,0.63,2.57,0.0
29-07-2026 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,26.06,0.31,0.4,2.57,0.0
29-07-2026 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,26.12,0.76,0.44,2.57,0.0
29-07-2026 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05,26.08,0.67,0.41,2.57,0.0
29-07-2026 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,26.19,0.31,0.43,2.57,0.0
29-07-2026 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.21,26.26,0.32,0.44,2.57,0.0
29-07-2026 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,25.87,0.31,0.4,2.57,0.0
29-07-2026 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,26.36,0.39,0.47,2.57,0.0
29-07-2026 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,26.21,0.35,0.44,2.57,0.0
29-07-2026 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11,26.22,0.34,0.45,2.57,0.0
29-07-2026 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,26.13,0.31,0.42,2.57,0.0
29-07-2026 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.06,0.32,0.43,2.57,0.0
29-07-2026 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,25.96,0.26,0.39,2.57,0.0
