Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
05-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,26.72,0.31,0.39,0.0,0.0
05-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,26.71,0.35,0.38,0.0,0.0
05-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,26.88,0.37,0.39,0.0,0.0
05-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,26.53,0.37,0.38,0.0,0.0
05-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,26.32,0.3,0.38,0.0,0.0
05-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,26.42,0.39,0.41,0.0,0.0
05-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,26.98,0.3,0.38,0.0,0.0
05-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,26.92,0.33,0.39,0.0,0.0
05-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.84,0.37,0.41,0.0,0.0
05-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,26.64,0.27,0.36,0.0,0.0
05-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,26.6,0.35,0.39,0.0,0.0
05-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,26.11,0.32,0.39,0.0,0.0
05-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87,25.83,0.32,0.38,0.0,0.0
05-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.04,0.23,0.37,0.0,0.0
05-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,25.49,0.35,0.4,0.0,0.0
05-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,25.96,0.37,0.43,0.0,0.0
05-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,25.76,0.4,0.43,0.0,0.0
05-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,25.44,0.41,0.43,0.0,0.0
05-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97,26.0,0.41,0.43,0.0,0.0
05-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,25.6,0.5,0.44,0.0,0.0
05-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.04,0.68,0.42,0.0,0.0
05-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,25.84,0.55,0.42,0.0,0.0
05-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,26.28,0.78,0.41,0.0,0.0
05-07-2026 06:00,3.25,0.0,0.0,0.0,0.0,2.12,2.2,2.45,2.54,26.61,26.56,3.21,2.25,0.0,9.27
05-07-2026 06:15,37.89,6.97,7.19,5.45,5.62,18.77,19.37,19.18,19.8,26.31,26.24,9.95,8.99,0.0,34.79
05-07-2026 06:30,112.87,30.84,31.81,32.27,33.29,30.65,31.62,31.1,32.08,27.05,27.16,15.23,14.08,0.01,67.92
05-07-2026 06:45,179.85,47.02,48.48,49.22,50.75,46.91,48.37,47.6,49.08,26.79,26.77,21.66,20.51,0.03,75.98
05-07-2026 07:00,276.07,70.15,72.21,72.74,74.84,71.14,73.22,71.71,73.79,27.12,27.18,31.76,31.08,0.06,79.67
05-07-2026 07:15,312.38,78.89,81.07,81.79,84.01,80.28,82.47,80.89,83.09,27.16,27.17,35.08,34.62,0.09,81.62
05-07-2026 07:30,378.15,95.05,97.42,98.67,101.06,96.08,98.45,97.1,99.48,27.84,28.02,41.52,41.11,0.13,83.72
05-07-2026 07:45,498.13,124.12,126.69,129.2,131.81,126.36,128.96,127.52,130.12,28.08,28.26,52.37,52.01,0.18,87.51
05-07-2026 08:00,816.89,203.68,207.27,208.64,213.31,208.01,212.67,206.81,211.55,27.71,27.76,78.93,78.97,0.27,95.07
05-07-2026 08:15,1069.81,265.46,269.87,274.75,280.09,268.29,273.55,269.28,274.55,27.8,27.85,108.48,108.1,0.38,90.62
05-07-2026 08:30,1183.16,292.87,297.7,305.1,310.85,293.57,299.15,296.56,302.18,27.87,27.97,113.92,113.07,0.5,95.47
05-07-2026 08:45,1269.28,313.83,318.98,323.04,329.06,318.42,324.37,318.78,324.73,27.49,27.27,128.22,127.7,0.63,90.86
05-07-2026 09:00,1149.01,285.8,290.52,297.94,303.59,283.0,288.42,286.99,292.46,29.52,29.49,114.78,112.07,0.75,92.64
05-07-2026 09:15,997.29,249.56,253.72,260.73,265.84,244.6,249.57,249.05,254.06,29.98,30.16,98.97,96.6,0.85,93.43
05-07-2026 09:30,1138.62,282.34,286.99,292.61,298.17,283.65,289.08,285.5,290.95,30.25,30.43,114.55,113.51,0.97,92.26
05-07-2026 09:45,1702.02,421.93,428.83,436.91,444.4,420.36,427.66,426.32,433.69,31.14,31.39,167.06,165.21,1.14,94.91
05-07-2026 10:00,1465.49,363.39,369.26,376.83,383.59,362.88,369.45,368.3,374.94,32.02,32.36,139.88,138.05,1.3,97.95
05-07-2026 10:15,2285.62,564.43,574.35,585.79,595.5,568.22,577.67,572.79,582.31,30.98,31.11,235.45,231.54,1.53,90.37
05-07-2026 10:30,4123.57,1020.75,1042.48,1081.23,1099.58,1001.08,1017.81,1027.02,1044.26,36.31,36.8,419.89,412.0,1.95,93.47
05-07-2026 10:45,4263.41,1049.99,1072.58,1161.69,1181.86,994.57,1011.22,1050.73,1068.57,39.51,40.25,441.2,427.63,2.4,93.22
05-07-2026 11:00,3645.85,909.49,928.07,970.54,986.72,894.02,908.8,908.73,923.75,37.93,38.63,370.05,362.23,2.78,94.41
05-07-2026 11:15,2632.17,652.45,664.32,694.5,705.86,643.54,654.07,654.58,665.29,37.32,37.9,293.44,288.06,3.07,85.73
05-07-2026 11:30,3228.99,800.42,815.97,855.25,869.27,786.2,798.97,798.06,811.02,34.93,35.27,309.16,303.05,3.4,98.83
05-07-2026 11:45,3090.79,756.8,771.04,789.49,802.16,778.65,791.13,771.72,784.07,36.47,37.14,323.29,319.22,3.71,91.05
05-07-2026 12:00,3086.57,754.22,768.44,777.83,790.39,786.41,799.1,775.26,787.77,36.14,36.68,312.13,309.21,4.04,94.05
05-07-2026 12:15,2962.58,735.9,749.75,782.85,795.62,714.25,725.85,732.17,744.06,36.92,37.46,298.19,291.95,4.35,94.8
05-07-2026 12:30,2097.1,518.53,527.25,546.12,555.13,514.96,523.47,521.49,530.1,34.78,35.26,207.48,204.96,4.57,95.59
05-07-2026 12:45,2178.01,537.04,546.18,560.89,570.14,541.79,550.76,546.52,555.55,33.45,33.74,213.42,212.05,4.8,95.98
05-07-2026 13:00,2925.99,719.48,732.75,745.53,757.42,734.79,746.54,735.69,747.45,35.45,36.01,296.1,296.21,5.1,93.71
05-07-2026 13:15,3069.23,753.08,767.34,803.65,816.73,755.04,767.3,768.42,780.91,35.88,36.26,312.08,309.51,5.42,93.43
05-07-2026 13:30,2683.34,662.55,674.63,699.07,710.5,660.41,671.2,672.79,683.78,35.95,36.05,277.88,276.93,5.71,91.76
05-07-2026 13:45,1322.86,325.82,331.16,338.67,344.87,323.71,329.7,327.01,333.04,34.1,34.04,137.39,136.85,5.84,90.8
05-07-2026 14:00,1036.5,259.71,264.0,273.57,278.85,251.85,256.89,258.64,263.73,31.83,32.28,102.71,101.72,5.95,94.28
05-07-2026 14:15,1005.16,251.34,255.53,262.83,267.99,247.78,252.8,251.6,256.65,31.41,31.74,101.18,100.07,6.05,92.65
05-07-2026 14:30,1061.17,262.6,266.94,270.42,275.64,269.36,274.57,268.18,273.37,31.5,31.72,111.47,111.66,6.16,88.82
05-07-2026 14:45,1085.21,269.27,273.72,277.23,282.55,274.12,279.4,273.68,278.95,31.46,31.72,110.83,110.06,6.28,91.34
05-07-2026 15:00,1303.45,321.67,326.93,331.38,337.51,329.09,335.19,328.07,334.15,32.03,32.31,125.22,124.11,6.42,97.32
05-07-2026 15:15,1285.29,318.11,323.34,330.92,337.05,320.0,325.97,321.98,327.98,32.37,32.71,128.25,126.77,6.54,93.83
05-07-2026 15:30,1720.76,424.96,431.85,441.62,449.21,427.22,434.63,429.09,436.52,32.96,33.33,167.74,166.09,6.72,96.28
05-07-2026 15:45,2057.94,507.77,516.28,525.61,534.31,514.19,522.72,514.61,523.15,34.28,34.69,207.01,204.82,6.94,93.81
