Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) BLK-B:INV3,DC_Power (KW) BLK-B:INV3,AC_Active Output Power (KW) BLK-B:INV4,DC_Power (KW) BLK-B:INV4,AC_Active Output Power (KW) BLK-A:INV1,DC_Power (KW) BLK-A:INV1,AC_Active Output Power (KW) BLK-A:INV2,DC_Power (KW) BLK-A:INV2,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
07-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,27.67,0.25,0.34,0.0,0.0
07-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92,28.01,0.27,0.36,0.0,0.0
07-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.75,0.34,0.37,0.0,0.0
07-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.28,0.34,0.0,0.0
07-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,27.12,0.34,0.38,0.0,0.0
07-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,27.31,0.32,0.37,0.0,0.0
07-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,27.32,0.29,0.36,0.0,0.0
07-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,27.32,0.31,0.37,0.0,0.0
07-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,27.28,0.32,0.37,0.0,0.0
07-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,27.59,0.31,0.38,0.0,0.0
07-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,27.15,0.33,0.36,0.0,0.0
07-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,27.25,0.33,0.38,0.0,0.0
07-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,27.22,0.36,0.39,0.0,0.0
07-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,27.45,0.34,0.38,0.0,0.0
07-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,27.22,0.33,0.38,0.0,0.0
07-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,27.09,0.33,0.37,0.0,0.0
07-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,26.97,0.32,0.38,0.0,0.0
07-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,27.28,0.33,0.39,0.0,0.0
07-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,27.13,0.33,0.38,0.0,0.0
07-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,26.77,0.3,0.37,0.0,0.0
07-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,26.72,0.38,0.4,0.0,0.0
07-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78,26.81,0.32,0.39,0.0,0.0
07-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,26.71,1.02,0.77,0.0,0.0
07-07-2026 06:00,29.83,0.0,0.0,0.0,0.0,3.65,3.76,5.47,5.65,26.92,26.93,8.14,7.53,0.0,33.55
07-07-2026 06:15,104.27,15.08,15.52,8.86,9.12,50.82,52.37,51.2,52.76,27.19,27.17,22.91,22.2,0.01,41.72
07-07-2026 06:30,407.09,102.14,104.53,107.85,110.27,103.33,105.72,104.45,106.84,27.82,27.89,44.81,43.58,0.05,83.49
07-07-2026 06:45,671.91,166.47,169.54,175.56,179.01,168.03,171.3,169.16,172.54,28.29,28.38,71.52,70.16,0.12,86.5
07-07-2026 07:00,903.21,222.89,226.7,233.79,238.69,225.38,230.26,226.02,230.9,29.28,29.47,95.58,94.61,0.21,87.36
07-07-2026 07:15,1101.49,272.07,276.56,285.32,290.77,275.05,280.35,275.97,281.27,29.74,30.15,113.69,112.49,0.33,89.74
07-07-2026 07:30,1456.49,358.24,364.01,376.88,383.64,361.61,368.17,363.78,370.37,30.67,31.04,153.87,152.31,0.48,88.01
07-07-2026 07:45,1776.34,434.87,441.94,455.88,463.63,444.5,452.12,444.08,451.69,31.51,31.97,186.1,185.23,0.66,89.06
07-07-2026 08:00,2107.39,514.69,523.33,536.92,545.79,531.67,540.45,529.28,538.02,32.66,33.22,219.1,218.78,0.89,90.17
07-07-2026 08:15,2450.71,600.23,610.65,628.34,638.69,612.37,622.48,613.0,623.12,33.09,33.32,252.94,251.2,1.13,90.99
07-07-2026 08:30,2539.68,624.58,635.53,655.76,666.49,633.16,643.57,632.53,642.94,34.13,34.59,272.65,271.43,1.4,87.85
07-07-2026 08:45,2641.1,650.14,661.93,673.21,684.27,669.83,680.85,660.05,670.91,34.23,34.67,255.84,254.83,1.67,97.4
07-07-2026 09:00,2878.27,700.69,713.49,719.93,731.48,740.84,752.75,726.07,737.72,34.79,35.02,324.63,324.12,1.97,83.85
07-07-2026 09:15,4182.95,1027.65,1049.71,1068.58,1087.01,1040.76,1058.48,1034.03,1051.65,36.97,37.3,495.99,488.75,2.4,80.49
07-07-2026 09:30,5176.67,1232.88,1260.84,1276.2,1298.91,1385.95,1411.24,1320.21,1343.97,40.41,40.7,601.69,592.09,2.94,83.31
07-07-2026 09:45,5310.09,1278.43,1307.61,1339.18,1363.39,1364.19,1388.99,1370.93,1395.9,40.97,41.2,603.34,588.08,3.49,85.43
07-07-2026 10:00,4935.39,1182.63,1209.06,1197.32,1218.33,1339.02,1363.61,1275.69,1298.71,42.15,42.3,555.66,544.75,3.98,86.65
07-07-2026 10:15,4236.01,969.93,990.4,1138.94,1159.79,1072.88,1092.5,1046.49,1065.24,41.45,41.75,490.51,479.2,4.46,84.0
07-07-2026 10:30,2879.67,707.88,721.15,773.52,786.43,702.81,714.3,715.51,727.25,36.75,36.85,289.74,284.45,4.75,94.77
