sat_frames_used,sat_brightness_mean,sat_brightness_std,sat_contrast,sat_clear_pct,sat_thin_cloud_pct,sat_thick_cloud_pct,sat_entropy,sat_north_cloud_pct,sat_south_cloud_pct,sat_west_cloud_pct,sat_east_cloud_pct,sat_cloud_trend_pct,sat_flow_divergence,sat_flow_vorticity,sat_flow_kinetic_energy,clip,captured_at,target_time,day,horizon_min,kt_now,solar_elevation_deg,clearsky_mw,actual_mw,target_kt
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:15:00+05:30,2026-07-14,150,0.8756357850320765,84.4644808186736,3.584096825918012,2.747190666666667,0.766494545236795
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:30:00+05:30,2026-07-14,165,0.8756357850320765,86.83381554984793,3.599317146238126,2.614284,0.7263277710141085
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:45:00+05:30,2026-07-14,180,0.8756357850320765,86.37052836277965,3.5970327848896035,2.455029333333334,0.6825151396023991
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:00:00+05:30,2026-07-14,195,0.8756357850320765,83.66867522883821,3.577253914571779,2.915417333333333,0.8149875303672225
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:15:00+05:30,2026-07-14,210,0.8756357850320765,80.47397316464946,3.5400835425132438,2.6411,0.7460558397232003
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:30:00+05:30,2026-07-14,225,0.8756357850320765,77.1501683251361,3.4857261108606883,2.4857326666666673,0.7131176080994198
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T054338Z_b16472ce346f_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:45:00+05:30,2026-07-14,240,0.8756357850320765,73.77795677218384,3.4144845366445677,2.5030426666666665,0.7330660425618504
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 10:00:00+05:30,2026-07-14,15,0.8756357850320765,54.25549550080292,2.7053284002859717,2.1013086666666663,0.7767296075569028
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 10:15:00+05:30,2026-07-14,30,0.8756357850320765,57.66005251331036,2.8625416176158067,2.9327433333333333,1.0245242602886582
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 10:30:00+05:30,2026-07-14,45,0.8756357850320765,61.06771841175715,3.0065834968426084,2.771086000000001,0.9216727235116146
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 10:45:00+05:30,2026-07-14,60,0.8756357850320765,64.47653284044397,3.136553812074523,3.1038213333333333,0.98956419028579
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 11:00:00+05:30,2026-07-14,75,0.8756357850320765,67.88384066653248,3.2516649956615606,3.205690666666667,0.9858612959649183
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 11:15:00+05:30,2026-07-14,90,0.8756357850320765,71.28561471558619,3.3512367236569074,2.9815513333333334,0.8896868765748756
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 11:30:00+05:30,2026-07-14,105,0.8756357850320765,74.67489620730105,3.4346921558017076,2.794314,0.8135558801914712
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 11:45:00+05:30,2026-07-14,120,0.8756357850320765,78.03764130989678,3.5015553911163644,3.246104666666667,0.9270464990792978
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:00:00+05:30,2026-07-14,135,0.8756357850320765,81.33916812784705,3.55144974810441,3.452662666666666,0.9721840126020447
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:15:00+05:30,2026-07-14,150,0.8756357850320765,84.4644808186736,3.584096825918012,2.747190666666667,0.766494545236795
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:30:00+05:30,2026-07-14,165,0.8756357850320765,86.83381554984793,3.599317146238126,2.614284,0.7263277710141085
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 12:45:00+05:30,2026-07-14,180,0.8756357850320765,86.37052836277965,3.5970327848896035,2.455029333333334,0.6825151396023991
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:00:00+05:30,2026-07-14,195,0.8756357850320765,83.66867522883821,3.577253914571779,2.915417333333333,0.8149875303672225
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:15:00+05:30,2026-07-14,210,0.8756357850320765,80.47397316464946,3.5400835425132438,2.6411,0.7460558397232003
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:30:00+05:30,2026-07-14,225,0.8756357850320765,77.1501683251361,3.4857261108606883,2.4857326666666673,0.7131176080994198
24,97.23,1.56,29.56,94.15,1.79,4.06,3.54,9.97,2.33,10.31,1.94,0.26,-6.1e-05,0.003981,0.000348,20260715T062103Z_1dc1fef5ba78_SIRMOUR_satellite_2026-07-14_09-55-46_clean.mp4,2026-07-14 09:45:00+05:30,2026-07-14 13:45:00+05:30,2026-07-14,240,0.8756357850320765,73.77795677218384,3.4144845366445677,2.5030426666666665,0.7330660425618504
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 10:30:00+05:30,2026-07-14,15,0.9149782900418956,61.06771841175715,3.0065834968426084,2.771086000000001,0.9216727235116146
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 10:45:00+05:30,2026-07-14,30,0.9149782900418956,64.47653284044397,3.136553812074523,3.1038213333333333,0.98956419028579
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 11:00:00+05:30,2026-07-14,45,0.9149782900418956,67.88384066653248,3.2516649956615606,3.205690666666667,0.9858612959649183
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 11:15:00+05:30,2026-07-14,60,0.9149782900418956,71.28561471558619,3.3512367236569074,2.9815513333333334,0.8896868765748756
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 11:30:00+05:30,2026-07-14,75,0.9149782900418956,74.67489620730105,3.4346921558017076,2.794314,0.8135558801914712
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 11:45:00+05:30,2026-07-14,90,0.9149782900418956,78.03764130989678,3.5015553911163644,3.246104666666667,0.9270464990792978
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 12:00:00+05:30,2026-07-14,105,0.9149782900418956,81.33916812784705,3.55144974810441,3.452662666666666,0.9721840126020447
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 12:15:00+05:30,2026-07-14,120,0.9149782900418956,84.4644808186736,3.584096825918012,2.747190666666667,0.766494545236795
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 12:30:00+05:30,2026-07-14,135,0.9149782900418956,86.83381554984793,3.599317146238126,2.614284,0.7263277710141085
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 12:45:00+05:30,2026-07-14,150,0.9149782900418956,86.37052836277965,3.5970327848896035,2.455029333333334,0.6825151396023991
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 13:00:00+05:30,2026-07-14,165,0.9149782900418956,83.66867522883821,3.577253914571779,2.915417333333333,0.8149875303672225
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 13:15:00+05:30,2026-07-14,180,0.9149782900418956,80.47397316464946,3.5400835425132438,2.6411,0.7460558397232003
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 13:30:00+05:30,2026-07-14,195,0.9149782900418956,77.1501683251361,3.4857261108606883,2.4857326666666673,0.7131176080994198
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 13:45:00+05:30,2026-07-14,210,0.9149782900418956,73.77795677218384,3.4144845366445677,2.5030426666666665,0.7330660425618504
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 14:00:00+05:30,2026-07-14,225,0.9149782900418956,70.38399315007044,3.326760204061326,2.958258666666666,0.8892311093102558
24,90.28,2.4,30.55,94.27,1.73,3.99,3.399,9.81,2.33,10.15,1.94,0.46,-3.4e-05,0.003575,0.000343,20260715T054357Z_65b4364d0f47_SIRMOUR_satellite_2026-07-14_10-20-34_clean.mp4,2026-07-14 10:15:00+05:30,2026-07-14 14:15:00+05:30,2026-07-14,240,0.9149782900418956,66.97973732836365,3.223054127826901,2.5006933333333334,0.775876927335189
24,86.13,2.18,31.64,94.25,1.7,4.04,3.207,9.81,2.33,10.15,1.94,0.43,-3e-05,0.002454,0.000139,sirmour_260717_06_45.mp4,2026-07-17 06:45:00+05:30,2026-07-17 07:00:00+05:30,2026-07-17,15,1.2,13.938614514143431,0.34949284458412094,0.40729066666666663,1.1653762672918875
24,86.13,2.18,31.64,94.25,1.7,4.04,3.207,9.81,2.33,10.15,1.94,0.43,-3e-05,0.002454,0.000139,sirmour_260717_06_45.mp4,2026-07-17 06:45:00+05:30,2026-07-17 07:15:00+05:30,2026-07-17,30,1.2,17.19331484360392,0.5204016847933719,0.5612766666666666,1.0785450606093336
24,86.13,2.18,31.64,94.25,1.7,4.04,3.207,9.81,2.33,10.15,1.94,0.43,-3e-05,0.002454,0.000139,sirmour_260717_06_45.mp4,2026-07-17 06:45:00+05:30,2026-07-17 07:30:00+05:30,2026-07-17,45,1.2,20.472539526619062,0.7097331974347257,0.6328446153846154,0.8916655127194022
