Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
14,03:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-01-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-01-35+0530.csv,2026-08-04T01:31:28+05:30,2026-08-04T03:01:28+05:30,13
15,03:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-05+0530.csv,2026-08-04T02:01:23+05:30,2026-08-04T03:31:23+05:30,15
16,03:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-05+0530.csv,2026-08-04T02:01:23+05:30,2026-08-04T03:31:23+05:30,15
17,04:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-35+0530.csv,2026-08-04T02:31:26+05:30,2026-08-04T04:01:26+05:30,17
18,04:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-02-35+0530.csv,2026-08-04T02:31:26+05:30,2026-08-04T04:01:26+05:30,17
19,04:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-05+0530.csv,2026-08-04T03:01:19+05:30,2026-08-04T04:31:19+05:30,19
20,04:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-05+0530.csv,2026-08-04T03:01:19+05:30,2026-08-04T04:31:19+05:30,19
21,05:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-35+0530.csv,2026-08-04T03:31:27+05:30,2026-08-04T05:01:27+05:30,21
22,05:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-03-35+0530.csv,2026-08-04T03:31:27+05:30,2026-08-04T05:01:27+05:30,21
23,05:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-05+0530.csv,2026-08-04T04:01:21+05:30,2026-08-04T05:31:21+05:30,23
24,05:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-05+0530.csv,2026-08-04T04:01:21+05:30,2026-08-04T05:31:21+05:30,23
25,06:00,0.01,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-35+0530.csv,2026-08-04T04:31:29+05:30,2026-08-04T06:01:29+05:30,25
26,06:15,0.06,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-04-35+0530.csv,2026-08-04T04:31:29+05:30,2026-08-04T06:01:29+05:30,25
27,06:30,0.14,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-05+0530.csv,2026-08-04T05:01:20+05:30,2026-08-04T06:31:20+05:30,27
28,06:45,0.26,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-05+0530.csv,2026-08-04T05:01:20+05:30,2026-08-04T06:31:20+05:30,27
29,07:00,0.4,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-35+0530.csv,2026-08-04T05:31:27+05:30,2026-08-04T07:01:27+05:30,29
30,07:15,0.55,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-05-35+0530.csv,2026-08-04T05:31:27+05:30,2026-08-04T07:01:27+05:30,29
31,07:30,0.62,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-05+0530.csv,2026-08-04T06:01:20+05:30,2026-08-04T07:31:20+05:30,31
32,07:45,0.79,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-05+0530.csv,2026-08-04T06:01:20+05:30,2026-08-04T07:31:20+05:30,31
33,08:00,0.96,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-35+0530.csv,2026-08-04T06:31:26+05:30,2026-08-04T08:01:26+05:30,33
34,08:15,1.14,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-06-35+0530.csv,2026-08-04T06:31:26+05:30,2026-08-04T08:01:26+05:30,33
35,08:30,1.38,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-05+0530.csv,2026-08-04T07:01:20+05:30,2026-08-04T08:31:20+05:30,35
36,08:45,1.55,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-05+0530.csv,2026-08-04T07:01:20+05:30,2026-08-04T08:31:20+05:30,35
37,09:00,1.49,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-35+0530.csv,2026-08-04T07:31:29+05:30,2026-08-04T09:01:29+05:30,37
38,09:15,1.68,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-07-35+0530.csv,2026-08-04T07:31:29+05:30,2026-08-04T09:01:29+05:30,37
39,09:30,1.73,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-05+0530.csv,2026-08-04T08:01:19+05:30,2026-08-04T09:31:19+05:30,39
40,09:45,1.83,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-05+0530.csv,2026-08-04T08:01:19+05:30,2026-08-04T09:31:19+05:30,39
41,10:00,1.92,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-35+0530.csv,2026-08-04T08:31:27+05:30,2026-08-04T10:01:27+05:30,41
42,10:15,1.96,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-08-35+0530.csv,2026-08-04T08:31:27+05:30,2026-08-04T10:01:27+05:30,41
43,10:30,2.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-05+0530.csv,2026-08-04T09:01:20+05:30,2026-08-04T10:31:20+05:30,43
44,10:45,2.1,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-05+0530.csv,2026-08-04T09:01:20+05:30,2026-08-04T10:31:20+05:30,43
45,11:00,1.97,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-35+0530.csv,2026-08-04T09:31:27+05:30,2026-08-04T11:01:27+05:30,45
46,11:15,2.07,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-09-35+0530.csv,2026-08-04T09:31:27+05:30,2026-08-04T11:01:27+05:30,45
47,11:30,2.05,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-05+0530.csv,2026-08-04T10:01:21+05:30,2026-08-04T11:31:21+05:30,47
48,11:45,2.22,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-05+0530.csv,2026-08-04T10:01:21+05:30,2026-08-04T11:31:21+05:30,47
49,12:00,2.29,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-35+0530.csv,2026-08-04T10:31:33+05:30,2026-08-04T12:01:33+05:30,49
50,12:15,2.44,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-10-35+0530.csv,2026-08-04T10:31:33+05:30,2026-08-04T12:01:33+05:30,49
51,12:30,2.22,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-05+0530.csv,2026-08-04T11:01:22+05:30,2026-08-04T12:31:22+05:30,51
52,12:45,2.27,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-05+0530.csv,2026-08-04T11:01:22+05:30,2026-08-04T12:31:22+05:30,51
53,13:00,2.22,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-35+0530.csv,2026-08-04T11:31:29+05:30,2026-08-04T13:01:29+05:30,53
54,13:15,2.22,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-11-35+0530.csv,2026-08-04T11:31:29+05:30,2026-08-04T13:01:29+05:30,53
55,13:30,1.88,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-05+0530.csv,2026-08-04T12:01:21+05:30,2026-08-04T13:31:21+05:30,55
56,13:45,2.06,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-05+0530.csv,2026-08-04T12:01:21+05:30,2026-08-04T13:31:21+05:30,55
57,14:00,2.12,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-35+0530.csv,2026-08-04T12:31:29+05:30,2026-08-04T14:01:29+05:30,57
58,14:15,2.24,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-12-35+0530.csv,2026-08-04T12:31:29+05:30,2026-08-04T14:01:29+05:30,57
59,14:30,1.78,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-05+0530.csv,2026-08-04T13:01:21+05:30,2026-08-04T14:31:21+05:30,59
60,14:45,1.71,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-05+0530.csv,2026-08-04T13:01:21+05:30,2026-08-04T14:31:21+05:30,59
61,15:00,1.54,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-35+0530.csv,2026-08-04T13:31:31+05:30,2026-08-04T15:01:31+05:30,61
62,15:15,1.45,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-13-35+0530.csv,2026-08-04T13:31:31+05:30,2026-08-04T15:01:31+05:30,61
63,15:30,1.87,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-05+0530.csv,2026-08-04T14:01:26+05:30,2026-08-04T15:31:26+05:30,63
64,15:45,1.74,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-05+0530.csv,2026-08-04T14:01:26+05:30,2026-08-04T15:31:26+05:30,63
65,16:00,1.63,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-35+0530.csv,2026-08-04T14:31:31+05:30,2026-08-04T16:01:31+05:30,65
66,16:15,1.5,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-14-35+0530.csv,2026-08-04T14:31:31+05:30,2026-08-04T16:01:31+05:30,65
67,16:30,1.06,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-05+0530.csv,2026-08-04T15:01:21+05:30,2026-08-04T16:31:21+05:30,67
68,16:45,0.93,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-05+0530.csv,2026-08-04T15:01:21+05:30,2026-08-04T16:31:21+05:30,67
69,17:00,0.72,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-35+0530.csv,2026-08-04T15:31:28+05:30,2026-08-04T17:01:28+05:30,69
70,17:15,0.61,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-15-35+0530.csv,2026-08-04T15:31:28+05:30,2026-08-04T17:01:28+05:30,69
71,17:30,0.6,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-05+0530.csv,2026-08-04T16:01:20+05:30,2026-08-04T17:31:20+05:30,71
72,17:45,0.46,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-05+0530.csv,2026-08-04T16:01:20+05:30,2026-08-04T17:31:20+05:30,71
73,18:00,0.31,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-35+0530.csv,2026-08-04T16:31:27+05:30,2026-08-04T18:01:27+05:30,73
74,18:15,0.21,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-16-35+0530.csv,2026-08-04T16:31:27+05:30,2026-08-04T18:01:27+05:30,73
75,18:30,0.11,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-05+0530.csv,2026-08-04T17:01:22+05:30,2026-08-04T18:31:22+05:30,75
76,18:45,0.03,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-05+0530.csv,2026-08-04T17:01:22+05:30,2026-08-04T18:31:22+05:30,75
77,19:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-35+0530.csv,2026-08-04T17:31:26+05:30,2026-08-04T19:01:26+05:30,77
78,19:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-17-35+0530.csv,2026-08-04T17:31:26+05:30,2026-08-04T19:01:26+05:30,77
79,19:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-05+0530.csv,2026-08-04T18:01:21+05:30,2026-08-04T19:31:21+05:30,79
80,19:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-05+0530.csv,2026-08-04T18:01:21+05:30,2026-08-04T19:31:21+05:30,79
81,20:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-35+0530.csv,2026-08-04T18:31:27+05:30,2026-08-04T20:01:27+05:30,81
82,20:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-18-35+0530.csv,2026-08-04T18:31:27+05:30,2026-08-04T20:01:27+05:30,81
83,20:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
84,20:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
85,21:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
86,21:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
87,21:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
88,21:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
89,22:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
90,22:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
91,22:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
92,22:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
93,23:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
94,23:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
95,23:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
96,23:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-04-19-05+0530.csv,2026-08-04T19:01:21+05:30,2026-08-04T20:31:21+05:30,83
