Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
1,00:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
2,00:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
3,00:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
4,00:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
5,01:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
6,01:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
7,01:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
8,01:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
9,02:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
10,02:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
11,02:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
12,02:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
13,03:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
14,03:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-01-15+0530.csv,2026-07-08T01:16:28+05:30,,1
15,03:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
16,03:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
17,04:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
18,04:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
19,04:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
20,04:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-02-45+0530.csv,2026-07-08T02:46:14+05:30,2026-07-08T03:31:14+05:30,15
21,05:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
22,05:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
23,05:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
24,05:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
25,06:00,0.02,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
26,06:15,0.06,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-04-15+0530.csv,2026-07-08T04:16:30+05:30,2026-07-08T05:01:30+05:30,21
27,06:30,0.19,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
28,06:45,0.32,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
29,07:00,0.47,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
30,07:15,0.63,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
31,07:30,0.78,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
32,07:45,0.94,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-05-45+0530.csv,2026-07-08T05:46:17+05:30,2026-07-08T06:31:17+05:30,27
33,08:00,0.93,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
34,08:15,1.1,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
35,08:30,1.26,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
36,08:45,1.41,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
37,09:00,1.57,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
38,09:15,1.73,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-07-15+0530.csv,2026-07-08T07:16:28+05:30,2026-07-08T08:01:28+05:30,33
39,09:30,1.91,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
40,09:45,2.08,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
41,10:00,2.26,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
42,10:15,2.43,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
43,10:30,2.55,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
44,10:45,2.65,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-08-45+0530.csv,2026-07-08T08:46:18+05:30,2026-07-08T09:31:18+05:30,39
45,11:00,2.75,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
46,11:15,2.84,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
47,11:30,2.96,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
48,11:45,3.06,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
49,12:00,3.16,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
50,12:15,3.23,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-10-15+0530.csv,2026-07-08T10:16:35+05:30,2026-07-08T11:01:35+05:30,45
51,12:30,3.1,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
52,12:45,3.13,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
53,13:00,3.13,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
54,13:15,3.09,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
55,13:30,3.01,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
56,13:45,2.93,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-11-45+0530.csv,2026-07-08T11:46:15+05:30,2026-07-08T12:31:15+05:30,51
57,14:00,2.92,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,2026-07-08T13:16:44+05:30,2026-07-08T14:01:44+05:30,57
58,14:15,2.87,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,2026-07-08T13:16:44+05:30,2026-07-08T14:01:44+05:30,57
59,14:30,2.76,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,2026-07-08T13:16:44+05:30,2026-07-08T14:01:44+05:30,57
60,14:45,2.64,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,2026-07-08T13:16:44+05:30,2026-07-08T14:01:44+05:30,57
61,15:00,2.51,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-08-13-15+0530.csv,2026-07-08T13:16:44+05:30,2026-07-08T14:01:44+05:30,57
