Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
1,00:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
2,00:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
3,00:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
4,00:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
5,01:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
6,01:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
7,01:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
8,01:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
9,02:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
10,02:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
11,02:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
12,02:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
13,03:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
14,03:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-01-15+0530.csv,2026-07-18T01:16:28+05:30,,1
15,03:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
16,03:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
17,04:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
18,04:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
19,04:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
20,04:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-02-45+0530.csv,2026-07-18T02:46:14+05:30,2026-07-18T03:31:14+05:30,15
21,05:00,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
22,05:15,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
23,05:30,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
24,05:45,0.0,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
25,06:00,0.03,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
26,06:15,0.1,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-04-15+0530.csv,2026-07-18T04:16:31+05:30,2026-07-18T05:01:31+05:30,21
27,06:30,0.19,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
28,06:45,0.33,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
29,07:00,0.51,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
30,07:15,0.7,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
31,07:30,0.9,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
32,07:45,1.12,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-05-45+0530.csv,2026-07-18T05:46:15+05:30,2026-07-18T06:31:15+05:30,27
33,08:00,1.61,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
34,08:15,1.89,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
35,08:30,2.13,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
36,08:45,2.33,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
37,09:00,2.52,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
38,09:15,2.68,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-07-15+0530.csv,2026-07-18T07:16:28+05:30,2026-07-18T08:01:28+05:30,33
39,09:30,2.57,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
40,09:45,2.73,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
41,10:00,2.85,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
42,10:15,2.95,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
43,10:30,3.08,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
44,10:45,3.21,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-08-45+0530.csv,2026-07-18T08:46:19+05:30,2026-07-18T09:31:19+05:30,39
45,11:00,3.14,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
46,11:15,3.24,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
47,11:30,3.3,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
48,11:45,3.36,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
49,12:00,3.4,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
50,12:15,3.43,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
51,12:30,3.39,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
52,12:45,3.33,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,vedanjay_SIRMOUR_PV_Intraday_2026-07-18-10-15+0530.csv,2026-07-18T10:16:34+05:30,2026-07-18T11:01:34+05:30,45
