Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
1,00:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,2026-07-28T00:01:21+05:30,,1
2,00:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,2026-07-28T00:01:21+05:30,,1
3,00:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,2026-07-28T00:01:21+05:30,,1
4,00:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,2026-07-28T00:01:21+05:30,,1
5,01:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-05+0530.csv,2026-07-28T00:01:21+05:30,,1
6,01:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-35+0530.csv,2026-07-28T00:31:27+05:30,2026-07-28T01:16:27+05:30,6
7,01:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-00-35+0530.csv,2026-07-28T00:31:27+05:30,2026-07-28T01:16:27+05:30,6
8,01:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-05+0530.csv,2026-07-28T01:01:19+05:30,2026-07-28T01:46:19+05:30,8
9,02:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-05+0530.csv,2026-07-28T01:01:19+05:30,2026-07-28T01:46:19+05:30,8
10,02:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-35+0530.csv,2026-07-28T01:31:27+05:30,2026-07-28T02:16:27+05:30,10
11,02:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-01-35+0530.csv,2026-07-28T01:31:27+05:30,2026-07-28T02:16:27+05:30,10
12,02:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-05+0530.csv,2026-07-28T02:01:21+05:30,2026-07-28T02:46:21+05:30,12
13,03:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-05+0530.csv,2026-07-28T02:01:21+05:30,2026-07-28T02:46:21+05:30,12
14,03:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-35+0530.csv,2026-07-28T02:31:28+05:30,2026-07-28T03:16:28+05:30,14
15,03:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-02-35+0530.csv,2026-07-28T02:31:28+05:30,2026-07-28T03:16:28+05:30,14
16,03:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-05+0530.csv,2026-07-28T03:01:19+05:30,2026-07-28T03:46:19+05:30,16
17,04:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-05+0530.csv,2026-07-28T03:01:19+05:30,2026-07-28T03:46:19+05:30,16
18,04:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-35+0530.csv,2026-07-28T03:31:27+05:30,2026-07-28T04:16:27+05:30,18
19,04:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-03-35+0530.csv,2026-07-28T03:31:27+05:30,2026-07-28T04:16:27+05:30,18
20,04:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-05+0530.csv,2026-07-28T04:01:22+05:30,2026-07-28T04:46:22+05:30,20
21,05:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-05+0530.csv,2026-07-28T04:01:22+05:30,2026-07-28T04:46:22+05:30,20
22,05:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-35+0530.csv,2026-07-28T04:31:29+05:30,2026-07-28T05:16:29+05:30,22
23,05:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-04-35+0530.csv,2026-07-28T04:31:29+05:30,2026-07-28T05:16:29+05:30,22
24,05:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-05+0530.csv,2026-07-28T05:01:21+05:30,2026-07-28T05:46:21+05:30,24
25,06:00,0.02,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-05+0530.csv,2026-07-28T05:01:21+05:30,2026-07-28T05:46:21+05:30,24
26,06:15,0.07,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-35+0530.csv,2026-07-28T05:31:27+05:30,2026-07-28T06:16:27+05:30,26
27,06:30,0.13,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-05-35+0530.csv,2026-07-28T05:31:27+05:30,2026-07-28T06:16:27+05:30,26
28,06:45,0.21,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-05+0530.csv,2026-07-28T06:01:20+05:30,2026-07-28T06:46:20+05:30,28
29,07:00,0.3,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-05+0530.csv,2026-07-28T06:01:20+05:30,2026-07-28T06:46:20+05:30,28
30,07:15,0.4,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-35+0530.csv,2026-07-28T06:31:30+05:30,2026-07-28T07:16:30+05:30,30
31,07:30,0.53,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-06-35+0530.csv,2026-07-28T06:31:30+05:30,2026-07-28T07:16:30+05:30,30
32,07:45,0.85,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-05+0530.csv,2026-07-28T07:01:20+05:30,2026-07-28T07:46:20+05:30,32
33,08:00,1.05,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-05+0530.csv,2026-07-28T07:01:20+05:30,2026-07-28T07:46:20+05:30,32
34,08:15,1.27,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-35+0530.csv,2026-07-28T07:31:29+05:30,2026-07-28T08:16:29+05:30,34
35,08:30,1.46,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-07-35+0530.csv,2026-07-28T07:31:29+05:30,2026-07-28T08:16:29+05:30,34
36,08:45,1.4,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-05+0530.csv,2026-07-28T08:01:24+05:30,2026-07-28T08:46:24+05:30,36
37,09:00,1.57,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-05+0530.csv,2026-07-28T08:01:24+05:30,2026-07-28T08:46:24+05:30,36
38,09:15,1.6,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-35+0530.csv,2026-07-28T08:31:28+05:30,2026-07-28T09:16:28+05:30,38
39,09:30,1.56,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-08-35+0530.csv,2026-07-28T08:31:28+05:30,2026-07-28T09:16:28+05:30,38
40,09:45,1.28,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-05+0530.csv,2026-07-28T09:01:19+05:30,2026-07-28T09:46:19+05:30,40
41,10:00,1.18,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-05+0530.csv,2026-07-28T09:01:19+05:30,2026-07-28T09:46:19+05:30,40
42,10:15,1.33,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-35+0530.csv,2026-07-28T09:31:27+05:30,2026-07-28T10:16:27+05:30,42
43,10:30,1.52,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-09-35+0530.csv,2026-07-28T09:31:27+05:30,2026-07-28T10:16:27+05:30,42
44,10:45,1.67,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-05+0530.csv,2026-07-28T10:01:21+05:30,2026-07-28T10:46:21+05:30,44
45,11:00,1.86,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-05+0530.csv,2026-07-28T10:01:21+05:30,2026-07-28T10:46:21+05:30,44
46,11:15,1.87,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-35+0530.csv,2026-07-28T10:31:32+05:30,2026-07-28T11:16:32+05:30,46
47,11:30,1.68,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-10-35+0530.csv,2026-07-28T10:31:32+05:30,2026-07-28T11:16:32+05:30,46
48,11:45,1.32,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-05+0530.csv,2026-07-28T11:01:22+05:30,2026-07-28T11:46:22+05:30,48
49,12:00,1.11,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-05+0530.csv,2026-07-28T11:01:22+05:30,2026-07-28T11:46:22+05:30,48
50,12:15,0.9,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-35+0530.csv,2026-07-28T11:31:32+05:30,2026-07-28T12:16:32+05:30,50
51,12:30,1.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-11-35+0530.csv,2026-07-28T11:31:32+05:30,2026-07-28T12:16:32+05:30,50
52,12:45,1.07,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-05+0530.csv,2026-07-28T12:01:25+05:30,2026-07-28T12:46:25+05:30,52
53,13:00,1.2,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-05+0530.csv,2026-07-28T12:01:25+05:30,2026-07-28T12:46:25+05:30,52
54,13:15,1.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-35+0530.csv,2026-07-28T12:31:32+05:30,2026-07-28T13:16:32+05:30,54
55,13:30,0.95,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-12-35+0530.csv,2026-07-28T12:31:32+05:30,2026-07-28T13:16:32+05:30,54
56,13:45,1.94,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-05+0530.csv,2026-07-28T13:01:23+05:30,2026-07-28T13:46:23+05:30,56
57,14:00,1.75,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-05+0530.csv,2026-07-28T13:01:23+05:30,2026-07-28T13:46:23+05:30,56
58,14:15,1.06,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-35+0530.csv,2026-07-28T13:31:33+05:30,2026-07-28T14:16:33+05:30,58
59,14:30,1.03,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-13-35+0530.csv,2026-07-28T13:31:33+05:30,2026-07-28T14:16:33+05:30,58
60,14:45,1.33,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-05+0530.csv,2026-07-28T14:01:22+05:30,2026-07-28T14:46:22+05:30,60
61,15:00,1.28,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-05+0530.csv,2026-07-28T14:01:22+05:30,2026-07-28T14:46:22+05:30,60
62,15:15,1.28,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-35+0530.csv,2026-07-28T14:31:27+05:30,2026-07-28T15:16:27+05:30,62
63,15:30,1.26,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-14-35+0530.csv,2026-07-28T14:31:27+05:30,2026-07-28T15:16:27+05:30,62
64,15:45,0.76,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-05+0530.csv,2026-07-28T15:01:21+05:30,2026-07-28T15:46:21+05:30,64
65,16:00,0.73,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-05+0530.csv,2026-07-28T15:01:21+05:30,2026-07-28T15:46:21+05:30,64
66,16:15,0.58,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-35+0530.csv,2026-07-28T15:31:30+05:30,2026-07-28T16:16:30+05:30,66
67,16:30,0.51,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-15-35+0530.csv,2026-07-28T15:31:30+05:30,2026-07-28T16:16:30+05:30,66
68,16:45,0.44,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-05+0530.csv,2026-07-28T16:01:21+05:30,2026-07-28T16:46:21+05:30,68
69,17:00,0.37,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-05+0530.csv,2026-07-28T16:01:21+05:30,2026-07-28T16:46:21+05:30,68
70,17:15,0.3,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-35+0530.csv,2026-07-28T16:31:33+05:30,2026-07-28T17:16:33+05:30,70
71,17:30,0.25,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-16-35+0530.csv,2026-07-28T16:31:33+05:30,2026-07-28T17:16:33+05:30,70
72,17:45,0.2,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-05+0530.csv,2026-07-28T17:01:23+05:30,2026-07-28T17:46:23+05:30,72
73,18:00,0.15,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-05+0530.csv,2026-07-28T17:01:23+05:30,2026-07-28T17:46:23+05:30,72
74,18:15,0.11,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-35+0530.csv,2026-07-28T17:31:27+05:30,2026-07-28T18:16:27+05:30,74
75,18:30,0.06,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-17-35+0530.csv,2026-07-28T17:31:27+05:30,2026-07-28T18:16:27+05:30,74
76,18:45,0.03,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-05+0530.csv,2026-07-28T18:01:22+05:30,2026-07-28T18:46:22+05:30,76
77,19:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-05+0530.csv,2026-07-28T18:01:22+05:30,2026-07-28T18:46:22+05:30,76
78,19:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-35+0530.csv,2026-07-28T18:31:27+05:30,2026-07-28T19:16:27+05:30,78
79,19:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-18-35+0530.csv,2026-07-28T18:31:27+05:30,2026-07-28T19:16:27+05:30,78
80,19:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-05+0530.csv,2026-07-28T19:01:20+05:30,2026-07-28T19:46:20+05:30,80
81,20:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-05+0530.csv,2026-07-28T19:01:20+05:30,2026-07-28T19:46:20+05:30,80
82,20:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-35+0530.csv,2026-07-28T19:31:27+05:30,2026-07-28T20:16:27+05:30,82
83,20:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-19-35+0530.csv,2026-07-28T19:31:27+05:30,2026-07-28T20:16:27+05:30,82
84,20:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-05+0530.csv,2026-07-28T20:01:20+05:30,2026-07-28T20:46:20+05:30,84
85,21:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-05+0530.csv,2026-07-28T20:01:20+05:30,2026-07-28T20:46:20+05:30,84
86,21:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-35+0530.csv,2026-07-28T20:31:26+05:30,2026-07-28T21:16:26+05:30,86
87,21:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-20-35+0530.csv,2026-07-28T20:31:26+05:30,2026-07-28T21:16:26+05:30,86
88,21:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-21-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-28-21-05+0530.csv,2026-07-28T21:01:22+05:30,2026-07-28T21:46:22+05:30,88
