Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
1,00:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,2026-07-30T00:01:21+05:30,,1
2,00:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,2026-07-30T00:01:21+05:30,,1
3,00:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,2026-07-30T00:01:21+05:30,,1
4,00:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,2026-07-30T00:01:21+05:30,,1
5,01:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-05+0530.csv,2026-07-30T00:01:21+05:30,,1
6,01:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-35+0530.csv,2026-07-30T00:31:30+05:30,2026-07-30T01:16:30+05:30,6
7,01:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-00-35+0530.csv,2026-07-30T00:31:30+05:30,2026-07-30T01:16:30+05:30,6
8,01:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-05+0530.csv,2026-07-30T01:01:22+05:30,2026-07-30T01:46:22+05:30,8
9,02:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-05+0530.csv,2026-07-30T01:01:22+05:30,2026-07-30T01:46:22+05:30,8
10,02:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-35+0530.csv,2026-07-30T01:31:30+05:30,2026-07-30T02:16:30+05:30,10
11,02:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-01-35+0530.csv,2026-07-30T01:31:30+05:30,2026-07-30T02:16:30+05:30,10
12,02:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-05+0530.csv,2026-07-30T02:01:24+05:30,2026-07-30T02:46:24+05:30,12
13,03:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-05+0530.csv,2026-07-30T02:01:24+05:30,2026-07-30T02:46:24+05:30,12
14,03:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-30-02-35+0530.csv,2026-07-30T02:31:29+05:30,2026-07-30T03:16:29+05:30,14
