Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
15,03:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-05+0530.csv,2026-08-05T02:01:19+05:30,2026-08-05T03:31:19+05:30,15
16,03:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-05+0530.csv,2026-08-05T02:01:19+05:30,2026-08-05T03:31:19+05:30,15
17,04:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-35+0530.csv,2026-08-05T02:31:24+05:30,2026-08-05T04:01:24+05:30,17
18,04:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-02-35+0530.csv,2026-08-05T02:31:24+05:30,2026-08-05T04:01:24+05:30,17
19,04:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-05+0530.csv,2026-08-05T03:01:17+05:30,2026-08-05T04:31:17+05:30,19
20,04:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-05+0530.csv,2026-08-05T03:01:17+05:30,2026-08-05T04:31:17+05:30,19
21,05:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-35+0530.csv,2026-08-05T03:31:25+05:30,2026-08-05T05:01:25+05:30,21
22,05:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-03-35+0530.csv,2026-08-05T03:31:25+05:30,2026-08-05T05:01:25+05:30,21
23,05:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-05+0530.csv,2026-08-05T04:01:19+05:30,2026-08-05T05:31:19+05:30,23
24,05:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-05+0530.csv,2026-08-05T04:01:19+05:30,2026-08-05T05:31:19+05:30,23
25,06:00,0.01,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-35+0530.csv,2026-08-05T04:31:28+05:30,2026-08-05T06:01:28+05:30,25
26,06:15,0.05,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-04-35+0530.csv,2026-08-05T04:31:28+05:30,2026-08-05T06:01:28+05:30,25
27,06:30,0.13,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-05+0530.csv,2026-08-05T05:01:21+05:30,2026-08-05T06:31:21+05:30,27
28,06:45,0.24,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-05+0530.csv,2026-08-05T05:01:21+05:30,2026-08-05T06:31:21+05:30,27
29,07:00,0.38,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-35+0530.csv,2026-08-05T05:31:26+05:30,2026-08-05T07:01:26+05:30,29
30,07:15,0.53,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-05-35+0530.csv,2026-08-05T05:31:26+05:30,2026-08-05T07:01:26+05:30,29
31,07:30,0.68,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-05+0530.csv,2026-08-05T06:01:19+05:30,2026-08-05T07:31:19+05:30,31
32,07:45,0.84,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-05+0530.csv,2026-08-05T06:01:19+05:30,2026-08-05T07:31:19+05:30,31
33,08:00,1.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-35+0530.csv,2026-08-05T06:31:26+05:30,2026-08-05T08:01:26+05:30,33
34,08:15,1.17,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-06-35+0530.csv,2026-08-05T06:31:26+05:30,2026-08-05T08:01:26+05:30,33
35,08:30,1.67,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-05+0530.csv,2026-08-05T07:01:19+05:30,2026-08-05T08:31:19+05:30,35
36,08:45,1.87,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-05+0530.csv,2026-08-05T07:01:19+05:30,2026-08-05T08:31:19+05:30,35
37,09:00,2.14,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-35+0530.csv,2026-08-05T07:31:27+05:30,2026-08-05T09:01:27+05:30,37
38,09:15,2.32,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-07-35+0530.csv,2026-08-05T07:31:27+05:30,2026-08-05T09:01:27+05:30,37
39,09:30,2.23,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-05+0530.csv,2026-08-05T08:01:20+05:30,2026-08-05T09:31:20+05:30,39
40,09:45,2.35,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-05+0530.csv,2026-08-05T08:01:20+05:30,2026-08-05T09:31:20+05:30,39
41,10:00,2.4,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-35+0530.csv,2026-08-05T08:31:25+05:30,2026-08-05T10:01:25+05:30,41
42,10:15,2.48,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-08-35+0530.csv,2026-08-05T08:31:25+05:30,2026-08-05T10:01:25+05:30,41
43,10:30,2.57,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-05+0530.csv,2026-08-05T09:01:20+05:30,2026-08-05T10:31:20+05:30,43
44,10:45,2.46,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-05+0530.csv,2026-08-05T09:01:20+05:30,2026-08-05T10:31:20+05:30,43
45,11:00,2.23,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-35+0530.csv,2026-08-05T09:31:25+05:30,2026-08-05T11:01:25+05:30,45
46,11:15,2.1,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-09-35+0530.csv,2026-08-05T09:31:25+05:30,2026-08-05T11:01:25+05:30,45
47,11:30,2.12,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-05+0530.csv,2026-08-05T10:01:20+05:30,2026-08-05T11:31:20+05:30,47
48,11:45,2.27,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-05+0530.csv,2026-08-05T10:01:20+05:30,2026-08-05T11:31:20+05:30,47
49,12:00,2.34,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-35+0530.csv,2026-08-05T10:31:29+05:30,2026-08-05T12:01:29+05:30,49
50,12:15,2.47,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-10-35+0530.csv,2026-08-05T10:31:29+05:30,2026-08-05T12:01:29+05:30,49
51,12:30,3.02,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-05+0530.csv,2026-08-05T11:01:21+05:30,2026-08-05T12:31:21+05:30,51
52,12:45,3.07,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-05+0530.csv,2026-08-05T11:01:21+05:30,2026-08-05T12:31:21+05:30,51
53,13:00,3.84,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-35+0530.csv,2026-08-05T11:31:28+05:30,2026-08-05T13:01:28+05:30,53
54,13:15,3.79,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-11-35+0530.csv,2026-08-05T11:31:28+05:30,2026-08-05T13:01:28+05:30,53
55,13:30,3.7,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-05+0530.csv,2026-08-05T12:01:22+05:30,2026-08-05T13:31:22+05:30,55
56,13:45,3.32,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-05+0530.csv,2026-08-05T12:01:22+05:30,2026-08-05T13:31:22+05:30,55
57,14:00,2.13,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-35+0530.csv,2026-08-05T12:31:31+05:30,2026-08-05T14:01:31+05:30,57
58,14:15,1.96,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-12-35+0530.csv,2026-08-05T12:31:31+05:30,2026-08-05T14:01:31+05:30,57
59,14:30,2.3,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-05+0530.csv,2026-08-05T13:01:23+05:30,2026-08-05T14:31:23+05:30,59
60,14:45,2.33,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-05+0530.csv,2026-08-05T13:01:23+05:30,2026-08-05T14:31:23+05:30,59
61,15:00,2.51,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-35+0530.csv,2026-08-05T13:31:31+05:30,2026-08-05T15:01:31+05:30,61
62,15:15,2.46,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-13-35+0530.csv,2026-08-05T13:31:31+05:30,2026-08-05T15:01:31+05:30,61
63,15:30,1.93,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-05+0530.csv,2026-08-05T14:01:24+05:30,2026-08-05T15:31:24+05:30,63
64,15:45,1.76,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-05+0530.csv,2026-08-05T14:01:24+05:30,2026-08-05T15:31:24+05:30,63
65,16:00,2.09,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-35+0530.csv,2026-08-05T14:31:27+05:30,2026-08-05T16:01:27+05:30,65
66,16:15,1.75,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-14-35+0530.csv,2026-08-05T14:31:27+05:30,2026-08-05T16:01:27+05:30,65
67,16:30,1.91,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-05+0530.csv,2026-08-05T15:01:23+05:30,2026-08-05T16:31:23+05:30,67
68,16:45,1.64,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-05+0530.csv,2026-08-05T15:01:23+05:30,2026-08-05T16:31:23+05:30,67
69,17:00,1.42,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-35+0530.csv,2026-08-05T15:31:25+05:30,2026-08-05T17:01:25+05:30,69
70,17:15,1.17,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-15-35+0530.csv,2026-08-05T15:31:25+05:30,2026-08-05T17:01:25+05:30,69
71,17:30,0.8,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-05+0530.csv,2026-08-05T16:01:20+05:30,2026-08-05T17:31:20+05:30,71
72,17:45,0.59,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-05+0530.csv,2026-08-05T16:01:20+05:30,2026-08-05T17:31:20+05:30,71
73,18:00,0.38,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-35+0530.csv,2026-08-05T16:31:30+05:30,2026-08-05T18:01:30+05:30,73
74,18:15,0.24,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-16-35+0530.csv,2026-08-05T16:31:30+05:30,2026-08-05T18:01:30+05:30,73
75,18:30,0.11,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-05+0530.csv,2026-08-05T17:01:23+05:30,2026-08-05T18:31:23+05:30,75
76,18:45,0.03,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-05+0530.csv,2026-08-05T17:01:23+05:30,2026-08-05T18:31:23+05:30,75
77,19:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-35+0530.csv,2026-08-05T17:31:27+05:30,2026-08-05T19:01:27+05:30,77
78,19:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-17-35+0530.csv,2026-08-05T17:31:27+05:30,2026-08-05T19:01:27+05:30,77
79,19:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-05+0530.csv,2026-08-05T18:01:21+05:30,2026-08-05T19:31:21+05:30,79
80,19:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-05+0530.csv,2026-08-05T18:01:21+05:30,2026-08-05T19:31:21+05:30,79
81,20:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-35+0530.csv,2026-08-05T18:31:26+05:30,2026-08-05T20:01:26+05:30,81
82,20:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-18-35+0530.csv,2026-08-05T18:31:26+05:30,2026-08-05T20:01:26+05:30,81
83,20:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
84,20:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
85,21:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
86,21:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
87,21:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
88,21:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
89,22:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
90,22:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
91,22:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
92,22:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
93,23:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
94,23:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
95,23:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
96,23:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-05-19-05+0530.csv,2026-08-05T19:01:19+05:30,2026-08-05T20:31:19+05:30,83
