Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
20-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,26.9,1.68,0.63,0.0,0.0
20-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,26.56,1.73,0.67,0.0,0.0
20-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,26.08,1.07,0.16,0.0,0.0
20-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,26.07,0.64,0.13,0.0,0.0
20-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,26.19,0.7,0.08,0.0,0.0
20-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63,26.07,0.94,0.13,0.0,0.0
20-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,26.14,0.53,0.13,0.0,0.0
20-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24,26.0,0.35,0.14,0.0,0.0
20-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,26.0,1.02,0.15,0.0,0.0
20-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,25.99,0.95,0.14,0.0,0.0
20-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,26.0,0.94,0.13,0.0,0.0
20-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,26.09,0.97,0.14,0.0,0.0
20-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,26.4,1.22,0.12,0.0,0.0
20-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,26.41,1.09,0.11,0.0,0.0
20-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,26.34,0.8,0.12,0.0,0.0
20-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92,26.24,0.46,0.12,0.0,0.0
20-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,26.24,0.52,0.1,0.0,0.0
20-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88,26.29,0.47,0.11,0.0,0.0
20-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93,26.36,0.49,0.11,0.0,0.0
20-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,26.3,0.13,0.09,0.0,0.0
20-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,26.32,0.18,0.13,0.0,0.0
20-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,26.39,0.19,0.09,0.0,0.0
20-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,26.41,0.63,0.15,0.0,0.0
20-07-2026 06:00,18.0,0.0,0.0,0.0,0.0,6.13,6.34,4.03,4.18,4.58,4.76,25.74,26.41,3.91,3.27,0.0,27.91
20-07-2026 06:15,120.6,20.58,21.37,24.29,25.22,31.99,32.99,31.48,32.69,32.71,33.98,25.8,26.45,13.76,12.97,0.0,53.13
20-07-2026 06:30,392.4,80.62,82.16,82.6,84.18,85.0,87.14,81.95,83.52,84.69,86.26,26.18,26.5,31.54,29.74,0.0,75.54
20-07-2026 06:45,690.0,133.66,135.6,137.17,139.15,151.26,154.12,137.95,139.95,148.65,150.8,26.92,26.6,54.17,53.68,0.0,77.56
20-07-2026 07:00,901.2,173.96,176.42,180.43,182.98,189.34,193.14,178.7,181.23,190.21,192.88,27.4,26.57,69.59,68.43,0.0,79.0
20-07-2026 07:15,1286.4,245.14,248.55,260.11,263.75,276.24,281.56,252.0,255.43,266.33,270.1,28.01,26.6,99.03,95.7,0.0,79.44
20-07-2026 07:30,1249.8,234.43,237.9,256.43,260.15,261.2,266.31,254.71,258.4,264.29,268.12,28.53,26.69,92.78,92.97,0.25,82.56
20-07-2026 07:45,1780.8,362.86,368.13,361.64,366.89,347.53,353.9,358.97,364.17,366.13,371.44,29.25,26.98,123.2,122.86,0.25,88.85
20-07-2026 08:00,1819.93,354.17,359.31,357.9,363.07,398.49,405.51,353.7,358.83,382.33,387.69,29.99,27.2,140.58,135.37,0.5,79.81
20-07-2026 08:15,1878.0,370.21,375.49,370.13,375.44,394.7,401.7,369.59,374.91,392.86,398.45,30.82,27.37,139.49,141.05,0.5,83.29
20-07-2026 08:30,1976.4,396.16,401.83,393.44,399.07,398.9,405.95,397.52,403.18,411.69,417.42,30.92,27.56,137.24,137.5,0.75,89.12
20-07-2026 08:45,2815.2,554.35,561.12,559.1,565.93,586.73,596.36,560.49,567.33,584.67,591.77,31.53,27.65,196.23,195.41,1.0,89.0
20-07-2026 09:00,3814.2,739.73,748.49,754.93,763.89,805.38,818.38,752.86,761.78,789.14,798.51,33.64,27.92,272.77,271.36,1.25,87.51
20-07-2026 09:15,3784.2,701.71,710.01,733.62,742.31,852.3,866.13,720.14,728.66,785.18,794.5,34.55,28.07,288.69,288.51,1.5,82.35
20-07-2026 09:30,2973.21,549.11,555.82,567.16,574.04,677.8,688.91,562.13,568.98,612.73,619.99,34.81,27.98,232.62,233.04,1.75,80.38
20-07-2026 09:45,3515.14,683.75,691.84,694.87,703.09,740.82,752.67,691.24,699.43,725.41,733.99,33.25,27.87,244.89,243.89,2.0,89.69
20-07-2026 10:00,4173.0,816.24,825.94,831.22,841.11,892.74,907.36,821.92,831.69,857.48,867.69,31.43,27.65,285.39,282.49,2.25,90.68
20-07-2026 10:15,4929.43,967.43,979.1,974.87,986.69,1013.04,1029.99,973.38,985.01,1011.95,1024.21,33.8,27.99,343.97,339.41,2.5,89.75
20-07-2026 10:30,6093.64,1211.55,1226.85,1228.3,1243.81,1232.61,1254.32,1213.59,1228.89,1242.01,1257.69,36.15,28.43,418.7,414.31,3.0,92.04
20-07-2026 10:45,7722.0,1547.51,1568.11,1561.86,1583.15,1609.18,1640.24,1537.31,1558.0,1586.53,1608.56,40.52,29.07,568.48,561.48,3.5,87.5
20-07-2026 11:00,8014.2,1556.6,1578.65,1615.18,1638.08,1693.43,1726.88,1571.52,1593.66,1638.06,1661.45,42.57,29.43,602.03,601.56,4.0,86.51
20-07-2026 11:15,6197.25,1221.11,1236.69,1233.6,1249.34,1276.93,1299.51,1232.94,1248.68,1289.85,1306.3,40.42,29.28,444.95,446.46,4.5,89.68
20-07-2026 11:30,7072.8,1389.33,1407.78,1404.92,1423.59,1489.16,1517.27,1405.72,1424.62,1458.85,1478.47,38.99,29.29,503.86,502.63,5.0,89.84
20-07-2026 11:45,9202.2,1740.86,1766.59,1775.26,1801.49,2067.01,2111.26,1751.68,1777.38,1865.06,1892.66,43.96,29.79,754.84,753.4,5.5,79.7
20-07-2026 12:00,8227.2,1653.76,1677.83,1615.58,1638.89,1757.27,1792.58,1611.75,1634.54,1664.31,1687.84,46.46,30.13,654.77,655.14,6.25,83.05
20-07-2026 12:15,8302.2,1647.21,1670.69,1656.51,1680.35,1725.04,1759.41,1657.01,1680.64,1716.29,1741.45,45.1,30.36,614.63,610.81,6.75,88.75
20-07-2026 12:30,8096.79,1642.52,1665.99,1604.09,1626.5,1642.76,1674.81,1614.09,1636.67,1607.52,1629.88,44.38,30.41,617.76,615.9,7.25,85.85
20-07-2026 12:45,12127.5,2707.46,2751.86,2552.08,2593.55,2104.82,2150.23,2549.91,2591.22,2400.34,2438.67,44.28,30.64,767.85,763.57,8.0,103.4
20-07-2026 13:00,11964.6,2446.71,2486.47,2330.89,2368.27,2216.32,2264.81,2477.83,2518.39,2477.06,2517.22,49.06,31.1,900.16,896.2,9.0,88.86
20-07-2026 13:15,12135.6,2665.39,2709.56,2661.82,2705.92,1886.13,1925.11,2613.41,2656.39,2450.76,2490.9,47.82,31.45,741.92,733.3,9.75,108.76
20-07-2026 13:30,12509.36,2444.55,2484.24,2504.96,2545.65,2547.42,2605.74,2453.22,2493.03,2613.17,2656.39,50.6,31.97,1001.19,996.4,10.75,84.1
20-07-2026 13:45,10636.71,2136.3,2169.62,2212.2,2247.32,2263.69,2313.84,2069.24,2100.96,2215.88,2251.04,50.39,31.77,907.53,899.1,11.5,78.82
20-07-2026 14:00,8389.29,1693.1,1717.3,1729.63,1755.03,1553.37,1582.95,1662.85,1686.69,1658.87,1682.8,46.74,31.66,588.5,586.6,12.0,94.33
20-07-2026 14:15,8217.0,1457.6,1477.79,1445.91,1465.99,1706.18,1740.52,1523.36,1545.14,1855.05,1882.78,45.81,32.24,693.3,683.51,12.5,78.11
20-07-2026 14:30,9085.8,1860.23,1888.49,1950.64,1980.24,1640.76,1673.55,1839.82,1867.41,1947.41,1977.42,45.16,32.26,600.72,590.9,13.25,99.4
20-07-2026 14:45,9146.4,1817.37,1844.66,1872.51,1900.96,2028.46,2071.69,1831.97,1859.48,1860.18,1888.9,46.64,32.59,779.59,780.12,13.75,77.6
20-07-2026 15:00,8369.25,1821.34,1848.35,1818.49,1845.83,1674.11,1707.97,1760.06,1785.67,1705.76,1730.83,47.02,32.51,626.51,618.23,14.25,88.51
20-07-2026 15:15,9055.29,1749.77,1775.65,1779.85,1805.95,1843.83,1881.53,1831.05,1858.18,1914.1,1943.1,46.75,32.64,709.51,693.5,15.0,84.46
20-07-2026 15:30,9671.79,1927.23,1955.98,1957.16,1986.67,1931.04,1971.24,1918.8,1947.42,1980.29,2010.15,47.31,32.92,749.64,730.68,15.75,85.59
20-07-2026 15:45,8783.31,1635.79,1659.69,1684.9,1709.53,1778.48,1814.33,0.0,0.0,0.0,0.0,46.87,33.2,675.74,659.35,16.25,86.06
20-07-2026 16:00,6281.36,1251.2,1268.21,1235.02,1251.51,1368.13,1394.16,1211.97,1228.43,1212.57,1228.71,45.1,32.95,570.72,562.22,16.75,72.31
20-07-2026 16:15,5087.4,1122.15,1137.2,1083.34,1097.4,907.96,923.33,1100.99,1115.51,1052.4,1066.02,39.28,32.32,335.01,332.83,17.25,97.31
20-07-2026 16:30,4924.2,965.15,976.92,999.89,1012.15,982.61,999.03,943.42,954.98,956.02,967.64,38.98,32.39,359.13,354.98,17.5,87.75
20-07-2026 16:45,3610.2,699.29,707.8,729.32,738.27,709.62,721.63,689.44,697.88,681.49,689.83,37.74,31.75,280.1,275.55,17.75,82.06
20-07-2026 17:00,1869.0,367.38,372.56,373.5,378.76,383.53,390.35,370.44,375.67,385.6,390.99,33.41,30.8,137.11,138.25,17.75,85.23
20-07-2026 17:15,1912.2,380.96,386.45,386.69,392.26,384.83,391.68,383.44,388.9,386.26,391.58,32.76,30.23,138.61,138.03,18.0,86.02
20-07-2026 17:30,1127.4,232.22,235.96,234.91,238.71,214.67,219.46,225.77,229.48,229.5,233.29,32.3,30.02,78.85,77.74,18.0,88.99
