Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
05-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,27.41,0.19,0.1,0.0,0.0
05-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59,27.41,0.13,0.1,0.0,0.0
05-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,27.42,0.15,0.1,0.0,0.0
05-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,27.49,0.15,0.1,0.0,0.0
05-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,27.44,0.14,0.09,0.0,0.0
05-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,27.33,0.14,0.09,0.0,0.0
05-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,27.33,0.18,0.09,0.0,0.0
05-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,27.28,0.13,0.09,0.0,0.0
05-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,27.27,0.16,0.1,0.0,0.0
05-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,27.25,0.15,0.1,0.0,0.0
05-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,27.35,0.24,0.09,0.0,0.0
05-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,27.25,0.09,0.06,0.0,0.0
05-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,27.23,0.1,0.07,0.0,0.0
05-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,27.23,0.2,0.1,0.0,0.0
05-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49,27.15,0.13,0.08,0.0,0.0
05-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,26.96,0.12,0.09,0.0,0.0
05-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,27.1,0.29,0.09,0.0,0.0
05-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,26.96,0.13,0.1,0.0,0.0
05-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,26.78,0.14,0.1,0.0,0.0
05-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,26.89,0.15,0.09,0.0,0.0
05-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,26.93,0.16,0.1,0.0,0.0
05-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,26.97,0.34,0.1,0.0,0.0
05-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,26.98,0.68,0.1,0.0,0.0
05-07-2026 06:00,0.0,0.0,0.0,0.0,0.0,1.47,1.53,1.16,1.21,1.37,1.43,26.0,27.01,2.08,1.01,0.0,0.0
05-07-2026 06:15,27.69,0.0,0.0,0.0,0.0,15.92,16.44,14.78,15.35,15.13,15.71,25.78,26.92,7.39,6.19,0.0,22.72
05-07-2026 06:30,119.4,0.0,0.0,0.0,0.0,32.45,33.47,31.17,32.38,31.71,32.93,26.33,26.86,13.0,11.83,0.0,55.8
05-07-2026 06:45,304.2,0.0,0.0,0.0,0.0,66.53,68.44,65.76,67.3,66.95,68.52,26.38,26.9,24.1,23.03,0.0,76.69
05-07-2026 07:00,607.2,136.69,138.67,138.51,140.52,125.22,127.75,126.13,128.03,127.96,129.86,26.86,26.93,43.81,42.52,0.0,84.38
05-07-2026 07:15,762.0,161.07,163.41,162.66,165.02,145.32,148.09,159.62,161.93,156.36,158.63,27.3,26.99,51.09,48.96,0.0,90.95
05-07-2026 07:30,850.8,182.07,184.72,182.24,184.88,155.34,158.26,178.49,181.08,173.21,175.72,27.64,27.13,55.29,53.31,0.0,93.96
05-07-2026 07:45,772.2,170.26,172.73,169.07,171.52,135.4,138.03,163.55,165.92,155.64,157.9,27.63,27.15,49.1,47.37,0.0,96.03
05-07-2026 08:00,732.0,156.53,158.8,157.87,160.16,136.86,139.5,152.35,154.56,149.65,151.82,27.4,27.16,50.04,48.39,0.25,89.24
05-07-2026 08:15,610.2,130.97,132.87,131.33,133.23,115.42,117.87,128.1,129.96,127.18,129.03,27.51,27.14,41.93,40.73,0.25,88.82
05-07-2026 08:30,1096.2,216.93,219.85,219.81,222.77,224.28,228.84,222.61,225.6,233.55,236.65,27.87,27.11,76.57,76.28,0.25,87.5
05-07-2026 08:45,1546.8,300.1,304.13,305.26,309.36,327.46,333.52,308.9,313.08,325.17,329.68,28.14,27.18,109.93,109.74,0.5,86.09
05-07-2026 09:00,1537.2,309.39,313.88,313.22,317.77,306.75,312.53,306.06,310.5,311.74,316.26,29.34,27.29,107.2,105.95,0.5,88.17
05-07-2026 09:15,1313.4,266.39,270.39,269.08,273.13,258.19,263.39,263.2,267.19,268.1,272.1,28.96,27.29,91.84,91.52,0.5,87.8
05-07-2026 09:30,953.36,187.53,191.24,187.86,191.57,198.92,203.71,192.36,196.13,204.28,207.98,28.52,27.27,70.24,71.69,0.75,83.18
05-07-2026 09:45,1118.4,229.17,232.97,228.3,232.09,219.48,224.34,228.22,231.9,230.06,233.75,28.26,27.18,76.58,76.9,0.75,89.4
05-07-2026 10:00,1506.21,321.53,326.19,320.6,325.25,274.34,279.62,310.24,314.74,299.97,304.32,28.4,27.26,95.58,93.53,0.75,96.53
05-07-2026 10:15,1360.2,283.81,287.93,286.21,290.36,260.76,265.86,277.27,281.3,275.54,279.53,28.62,27.32,91.25,89.4,1.0,91.39
05-07-2026 10:30,1152.0,236.52,239.95,238.39,241.85,227.83,232.74,233.21,236.6,235.99,239.41,28.43,27.34,79.8,78.54,1.0,88.43
05-07-2026 10:45,1404.0,296.78,301.09,298.32,302.64,264.05,269.24,288.91,293.1,281.65,285.73,28.58,27.28,90.7,87.88,1.0,94.88
05-07-2026 11:00,1664.4,344.33,349.32,343.49,348.47,319.27,325.22,338.91,343.83,343.13,348.11,29.04,27.38,108.19,106.61,1.25,94.48
