Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
12-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,28.22,0.12,0.09,0.0,0.0
12-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,28.24,0.12,0.08,0.0,0.0
12-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,28.19,0.11,0.07,0.0,0.0
12-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,28.05,0.14,0.08,0.0,0.0
12-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,28.37,0.16,0.08,0.0,0.0
12-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94,28.76,0.18,0.07,0.0,0.0
12-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41,29.67,1.33,0.09,0.0,0.0
12-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,29.83,1.14,0.09,0.0,0.0
12-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,29.87,0.36,0.09,0.0,0.0
12-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11,30.05,0.2,0.09,0.0,0.0
12-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.27,29.99,0.13,0.09,0.0,0.0
12-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,29.83,0.15,0.1,0.0,0.0
12-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,29.9,0.12,0.09,0.0,0.0
12-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,29.78,0.08,0.08,0.0,0.0
12-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,29.69,0.14,0.09,0.0,0.0
12-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.64,29.67,0.13,0.09,0.0,0.0
12-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84,29.8,0.13,0.09,0.0,0.0
12-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.24,29.95,0.12,0.09,0.0,0.0
12-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,29.95,0.14,0.09,0.0,0.0
12-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.78,0.12,0.09,0.0,0.0
12-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99,29.64,0.13,0.09,0.0,0.0
12-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,29.47,0.11,0.08,0.0,0.0
12-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,1.26,1.3,1.34,1.39,1.58,1.64,26.96,29.38,0.51,0.23,0.0,0.0
12-07-2026 06:00,61.07,0.0,0.0,19.43,20.18,21.24,21.92,23.04,23.93,24.04,24.97,26.64,28.86,7.18,6.66,0.0,51.72
12-07-2026 06:15,284.4,0.0,0.0,54.31,55.67,71.87,73.89,75.05,76.6,77.39,78.95,26.21,29.04,27.08,27.28,0.0,63.75
12-07-2026 06:30,592.2,0.0,0.0,0.0,0.0,121.45,123.93,124.41,126.21,127.93,129.78,27.24,29.34,47.26,48.56,0.0,76.39
12-07-2026 06:45,928.8,214.34,217.21,216.23,219.14,189.95,193.85,195.8,198.51,200.31,203.08,28.1,29.29,71.08,69.05,0.25,79.94
12-07-2026 07:00,1410.0,290.98,294.9,294.9,298.93,299.43,305.11,301.63,305.78,301.86,306.13,29.28,29.53,110.5,96.86,0.25,78.43
12-07-2026 07:15,2238.0,447.32,453.35,452.14,458.24,458.95,466.74,454.66,460.76,467.73,473.87,31.24,29.57,166.35,131.09,0.5,83.37
12-07-2026 07:30,3008.4,599.79,606.9,607.27,614.43,614.18,624.28,603.6,610.71,621.56,628.88,32.92,29.75,218.83,160.33,0.5,85.78
12-07-2026 07:45,3639.6,732.11,740.77,740.86,749.63,727.49,739.14,735.71,744.42,746.53,755.37,34.17,29.65,259.67,181.31,0.75,87.91
12-07-2026 08:00,4338.6,868.36,878.7,880.32,890.81,875.92,890.19,872.25,882.64,892.1,902.73,34.69,29.63,307.9,216.57,1.25,88.57
