Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
22-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,25.11,0.32,0.21,0.0,0.0
22-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.93,25.18,0.3,0.18,0.0,0.0
22-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,25.17,0.17,0.14,0.0,0.0
22-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,25.22,0.4,0.23,0.0,0.0
22-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,25.2,0.24,0.2,0.0,0.0
22-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,25.21,0.21,0.18,0.0,0.0
22-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,25.17,0.22,0.18,0.0,0.0
22-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,25.17,0.19,0.15,0.0,0.0
22-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.69,25.15,0.19,0.16,0.0,0.0
22-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,25.2,0.21,0.15,0.0,0.0
22-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,25.23,0.22,0.18,0.0,0.0
22-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,25.36,0.19,0.15,0.0,0.0
22-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11,25.46,0.15,0.13,0.0,0.0
22-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.17,25.24,0.17,0.14,0.0,0.0
22-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01,25.15,0.19,0.14,0.0,0.0
22-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,24.92,0.19,0.14,0.0,0.0
22-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,24.85,0.21,0.16,0.0,0.0
22-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01,24.81,0.23,0.18,0.0,0.0
22-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07,24.87,0.27,0.19,0.0,0.0
22-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.8,0.22,0.18,0.0,0.0
22-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,24.49,0.32,0.17,0.0,0.0
22-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,24.51,0.3,0.18,0.0,0.0
22-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.54,24.76,0.75,0.19,0.0,0.0
22-07-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.83,0.86,0.7,0.73,0.72,0.75,23.3,24.74,1.59,0.92,0.0,0.0
22-07-2026 06:15,22.91,0.0,0.0,0.0,0.0,13.76,14.21,13.82,14.36,13.72,14.25,23.64,24.48,7.1,6.04,0.0,19.38
22-07-2026 06:30,106.2,21.17,21.99,27.91,28.99,25.33,26.13,27.7,28.77,26.85,27.88,23.99,24.67,11.68,10.43,0.0,54.69
