Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
10-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,27.29,0.28,0.17,0.0,0.0
10-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,27.27,0.41,0.16,0.0,0.0
10-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,27.17,0.76,0.43,0.0,0.0
10-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,27.3,0.48,0.25,0.0,0.0
10-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,27.47,0.18,0.19,0.0,0.0
10-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,27.55,0.17,0.17,0.0,0.0
10-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,27.49,0.13,0.16,0.0,0.0
10-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,27.56,0.14,0.17,0.0,0.0
10-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,27.21,0.14,0.16,0.0,0.0
10-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,27.16,0.17,0.16,0.0,0.0
10-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,27.28,0.26,0.16,0.0,0.0
10-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,27.37,0.45,0.15,0.0,0.0
10-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,27.58,0.14,0.17,0.0,0.0
10-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,27.54,0.13,0.15,0.0,0.0
10-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66,27.55,0.22,0.16,0.0,0.0
10-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.6,0.37,0.12,0.0,0.0
10-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,27.6,0.23,0.14,0.0,0.0
10-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,27.46,0.19,0.15,0.0,0.0
10-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,27.34,0.14,0.16,0.0,0.0
10-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79,27.43,0.12,0.14,0.0,0.0
10-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,27.41,0.14,0.15,0.0,0.0
10-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,27.47,0.23,0.17,0.0,0.0
10-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.6,0.63,0.53,0.55,0.67,0.69,25.24,27.86,1.36,0.73,0.0,0.0
10-07-2026 06:00,60.75,0.0,0.0,0.0,0.0,25.53,26.34,24.05,24.98,25.45,26.44,26.32,27.69,10.65,10.07,0.0,34.64
10-07-2026 06:15,211.8,0.0,0.0,0.0,0.0,77.74,79.84,77.43,78.99,79.36,80.91,25.77,27.76,29.65,29.74,0.0,43.29
10-07-2026 06:30,575.36,0.0,0.0,0.0,0.0,129.3,131.91,131.47,133.38,133.62,135.55,26.37,28.18,49.49,51.0,0.0,70.63
10-07-2026 06:45,778.8,0.0,0.0,0.0,0.0,153.39,156.27,160.65,162.99,162.63,164.99,26.57,28.25,59.75,59.45,0.0,79.25
10-07-2026 07:00,1134.64,237.33,240.4,239.6,242.7,220.89,225.59,233.14,236.17,234.68,237.73,27.21,28.33,83.28,82.78,0.0,83.05
10-07-2026 07:15,1506.6,300.81,305.12,300.92,305.28,311.23,317.07,301.15,305.51,313.38,317.93,29.18,28.46,115.38,115.35,0.25,80.24
10-07-2026 07:30,1714.5,347.63,352.59,349.49,354.47,348.3,354.65,350.92,355.9,361.12,366.22,30.03,28.62,127.16,128.38,0.25,83.14
10-07-2026 07:45,2384.4,461.66,467.69,470.38,476.48,508.82,517.29,469.68,475.79,500.92,507.22,30.98,28.82,185.85,181.07,0.5,79.41
10-07-2026 08:00,3897.6,768.98,778.26,792.61,802.12,802.44,815.67,776.96,786.3,798.45,808.03,32.8,29.08,276.18,228.38,0.75,88.01
10-07-2026 08:15,4246.2,883.42,893.94,853.01,863.17,804.82,818.01,848.91,859.0,846.99,857.07,35.81,29.6,293.32,296.08,1.0,91.42
10-07-2026 08:30,5880.6,1180.79,1195.86,1196.07,1211.33,1176.34,1196.67,1177.38,1192.41,1200.71,1215.98,37.21,30.12,411.19,431.28,1.5,90.85
10-07-2026 08:45,6727.2,1341.23,1358.35,1359.98,1377.33,1357.77,1382.27,1339.6,1356.7,1376.9,1394.47,39.71,30.39,474.95,499.88,2.0,90.93
10-07-2026 09:00,7511.4,1498.11,1517.46,1520.28,1540.59,1505.6,1533.86,1499.04,1518.51,1542.04,1563.2,41.19,30.67,527.07,553.08,2.5,92.07
10-07-2026 09:15,8197.8,1636.35,1660.76,1661.36,1686.14,1646.83,1678.88,1637.34,1661.77,1684.36,1709.49,42.69,31.13,580.0,606.12,3.0,91.9
10-07-2026 09:30,8803.8,1758.62,1784.86,1783.44,1810.04,1759.99,1795.22,1757.34,1783.56,1804.56,1831.48,43.78,31.18,626.5,650.99,3.5,91.8
10-07-2026 09:45,9369.0,1871.1,1899.02,1899.89,1928.23,1878.27,1916.94,1870.85,1898.77,1921.89,1950.57,44.25,31.42,671.76,695.34,4.25,91.29
10-07-2026 10:00,9862.8,1973.93,2003.37,2005.71,2035.63,1976.14,2017.63,1974.95,2004.41,2025.77,2055.99,45.14,31.59,711.16,732.61,5.0,91.14
10-07-2026 10:15,10339.2,2063.5,2094.65,2099.54,2132.24,2068.93,2113.14,2065.64,2097.1,2119.06,2152.57,45.69,31.78,751.09,751.87,5.75,90.67
10-07-2026 10:30,10804.8,2152.62,2186.95,2191.27,2226.22,2164.03,2211.1,2155.21,2189.59,2224.97,2260.46,45.56,32.05,790.82,496.15,6.5,89.95
10-07-2026 10:45,11152.8,2223.21,2258.67,2264.31,2300.53,2234.55,2283.79,2224.88,2260.37,2294.59,2332.0,45.94,32.12,824.83,577.52,7.25,89.16
10-07-2026 11:00,11518.8,2294.36,2331.72,2340.92,2379.71,2312.29,2363.97,2303.07,2340.81,2373.19,2412.52,48.09,32.23,859.83,879.06,8.0,89.18
10-07-2026 11:15,9435.0,1885.18,1914.34,1947.87,1978.02,1889.3,1929.22,1902.79,1932.1,1942.28,1972.49,47.72,32.44,718.07,733.35,8.75,87.32
10-07-2026 11:30,12177.0,2428.66,2468.72,2474.25,2515.06,2462.44,2518.94,2442.5,2482.88,2524.32,2566.05,47.42,32.66,917.08,932.63,9.5,88.13
