Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
06-07-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,27.69,0.13,0.15,0.0,0.0
06-07-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54,27.23,0.13,0.17,0.0,0.0
06-07-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,27.53,0.42,0.22,0.0,0.0
06-07-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,28.15,2.43,1.08,0.0,0.0
06-07-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,28.41,2.51,0.65,0.0,0.0
06-07-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.46,28.29,1.74,0.13,0.0,0.0
06-07-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.19,1.28,0.14,0.0,0.0
06-07-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,28.25,1.09,0.13,0.0,0.0
06-07-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,28.38,1.47,0.11,0.0,0.0
06-07-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,28.4,1.4,0.11,0.0,0.0
06-07-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,28.34,0.58,0.1,0.0,0.0
06-07-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,28.24,0.24,0.08,0.0,0.0
06-07-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,28.16,0.13,0.08,0.0,0.0
06-07-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,28.16,0.13,0.09,0.0,0.0
06-07-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,27.81,0.15,0.1,0.0,0.0
06-07-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,27.61,0.13,0.1,0.0,0.0
06-07-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,27.59,0.15,0.1,0.0,0.0
06-07-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,27.37,0.16,0.1,0.0,0.0
06-07-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,27.06,0.15,0.09,0.0,0.0
06-07-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,26.81,0.15,0.1,0.0,0.0
06-07-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03,26.88,0.16,0.1,0.0,0.0
06-07-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01,26.82,0.15,0.1,0.0,0.0
06-07-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.21,0.22,0.24,0.25,0.31,0.32,25.12,26.59,0.95,0.4,0.0,0.0
06-07-2026 06:00,34.2,0.0,0.0,0.0,0.0,16.77,17.31,16.48,17.12,16.65,17.3,25.08,26.65,7.39,6.48,0.0,27.98
06-07-2026 06:15,116.4,0.0,0.0,0.0,0.0,45.58,47.0,47.16,48.61,46.8,48.24,25.59,26.83,18.11,16.85,0.0,38.92
06-07-2026 06:30,280.29,0.0,0.0,0.0,0.0,60.16,61.99,61.22,62.43,60.3,61.5,26.43,27.13,24.34,22.86,0.0,69.97
06-07-2026 06:45,382.2,102.41,104.44,102.12,104.14,77.17,79.3,80.03,81.61,79.73,81.31,26.45,27.35,29.38,28.2,0.25,79.06
06-07-2026 07:00,644.14,140.29,142.33,140.95,143.0,122.86,125.34,133.87,135.81,130.63,132.53,26.29,27.43,46.05,44.81,0.25,84.94
06-07-2026 07:15,821.4,179.52,182.06,178.45,180.98,157.92,161.03,172.05,174.5,170.65,173.08,27.32,27.54,56.5,55.66,0.25,88.66
06-07-2026 07:30,1321.07,276.2,279.75,278.97,282.69,266.04,271.24,271.43,275.0,273.11,276.68,27.84,27.63,92.41,90.95,0.25,87.37
06-07-2026 07:45,1777.2,361.02,366.25,365.1,370.4,349.34,355.73,357.6,362.79,362.18,367.43,28.84,27.89,120.78,120.27,0.5,90.29
06-07-2026 08:00,1946.57,387.8,393.42,393.76,399.39,392.81,399.78,389.88,395.5,400.64,406.25,29.84,28.09,133.76,134.03,0.5,89.66
06-07-2026 08:15,1689.23,340.59,345.53,343.6,348.59,339.2,345.45,338.82,343.74,346.03,351.05,29.97,28.19,116.25,116.71,0.75,89.58
06-07-2026 08:30,2153.4,450.93,457.0,456.1,462.18,416.67,423.92,434.47,440.43,430.38,436.3,28.62,27.98,132.71,130.69,0.75,99.48
06-07-2026 08:45,2260.8,449.9,455.96,453.25,459.33,438.41,445.95,451.18,457.23,453.66,459.7,28.34,27.81,142.66,141.71,1.0,97.05
06-07-2026 09:00,1743.6,356.42,361.59,359.14,364.34,343.07,349.38,350.85,355.94,354.32,359.45,27.38,27.35,109.68,108.47,1.25,96.97
06-07-2026 09:15,1952.4,410.71,416.46,412.45,418.22,373.97,380.7,397.07,402.71,393.97,399.56,27.64,26.98,121.32,119.58,1.25,98.27
06-07-2026 09:30,2398.5,511.28,517.67,511.76,518.15,448.7,456.37,490.14,496.4,477.67,483.84,27.82,27.23,146.21,142.46,1.5,100.25
06-07-2026 09:45,3223.29,680.22,688.26,682.49,690.57,606.68,616.68,658.04,665.82,645.53,653.16,28.73,27.4,195.93,191.1,1.75,100.9
06-07-2026 10:00,4564.8,919.53,930.54,932.52,943.75,938.81,954.48,912.2,923.19,947.18,958.71,29.6,27.46,297.9,293.64,2.0,94.32
06-07-2026 10:15,5830.71,1149.06,1163.73,1162.84,1177.68,1242.7,1264.58,1155.91,1170.6,1218.79,1234.34,31.95,27.7,417.17,409.88,2.25,86.86
06-07-2026 10:30,6380.4,1281.76,1298.12,1289.13,1305.58,1302.25,1325.46,1278.87,1295.19,1326.35,1343.28,33.03,27.88,437.82,430.69,2.75,90.97
06-07-2026 10:45,9414.0,1873.66,1901.98,1915.88,1945.36,1913.57,1953.87,1844.33,1872.23,1932.33,1962.08,35.78,28.27,658.77,647.93,3.5,90.23
06-07-2026 11:00,10863.0,2182.46,2217.0,2308.72,2345.67,2258.65,2308.69,2135.64,2169.38,2212.2,2247.46,44.39,29.17,836.32,838.89,4.25,85.08
06-07-2026 11:15,10955.4,2195.24,2230.26,2185.0,2219.82,2298.37,2349.69,2188.12,2222.79,2160.66,2194.97,47.4,29.94,876.73,880.42,5.0,82.93
06-07-2026 11:30,9859.15,1929.62,1958.4,1943.75,1973.1,1904.74,1944.96,1973.5,2003.52,1963.44,1993.23,45.36,30.08,732.25,733.23,5.75,88.56
06-07-2026 11:45,8118.0,1749.41,1774.97,1747.13,1772.6,1509.24,1537.93,1654.99,1678.64,1552.63,1574.67,41.32,30.08,528.04,520.3,6.25,99.38
06-07-2026 12:00,6298.2,1236.4,1252.78,1241.08,1257.19,1206.56,1228.03,1269.65,1286.61,1252.52,1268.77,41.1,30.34,445.05,442.43,6.75,91.39
06-07-2026 12:15,3547.8,712.66,721.16,716.7,725.25,720.85,732.9,722.45,731.08,727.39,736.06,36.29,29.94,246.48,248.25,7.0,91.08
06-07-2026 12:30,3530.4,752.57,761.5,766.62,775.72,669.69,680.55,710.6,719.01,681.5,689.55,34.95,29.83,222.52,217.0,7.25,99.83
06-07-2026 12:45,3120.43,652.95,660.71,652.26,660.0,556.24,565.42,626.29,633.87,598.42,605.76,34.48,29.79,190.17,186.15,7.5,103.05
