TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Timestamp,block_no,source_file
2026-08-10 06:15:00,20.97875,8.0301875,8.2735125,1.0012625,275.296775,24.9375,24.7375,95.39999999999999,,,
2026-08-10 06:30:00,34.21933333333333,10.897326666666666,11.522580000000001,0.7255333333333333,271.6188266666667,25.0,24.926666666666666,95.29333333333334,,,
2026-08-10 06:45:00,63.89999999999999,17.470157142857143,18.859028571428574,0.8724,280.78642857142853,25.0,25.12857142857143,95.14285714285714,,,
2026-08-10 07:00:00,74.96230769230769,19.999530769230766,21.04792307692308,0.6645384615384615,276.23989230769234,25.092307692307696,25.34615384615385,94.94615384615386,,,
2026-08-10 07:15:00,103.755,25.946825,26.972075,0.99925,263.50675,25.1,25.450000000000003,94.8,,,
2026-08-10 07:30:00,216.27399999999997,47.86066000000002,50.36626666666667,1.4906266666666668,270.7182066666667,25.253333333333334,26.053333333333335,94.41333333333333,,,
2026-08-10 07:45:00,215.75933333333336,47.15614666666667,49.859233333333336,1.3225599999999997,263.7298666666667,25.320000000000004,26.033333333333335,94.06666666666668,,,
2026-08-10 08:00:00,186.4753846153846,40.99327692307692,42.94779230769231,1.302753846153846,265.7976,25.361538461538462,26.130769230769225,93.83076923076922,,,
2026-08-10 08:45:00,153.84428571428572,34.52201428571429,36.86924285714286,1.2373999999999998,265.9958285714286,25.314285714285717,25.942857142857147,94.05714285714286,,,
2026-08-10 09:00:00,68.60999999999999,21.712606666666662,22.926926666666667,0.9217266666666667,269.99118666666664,25.34,25.766666666666666,94.25333333333334,,,
2026-08-10 09:15:00,148.45800000000003,32.862273333333334,34.85613333333333,1.0881333333333332,269.49932,25.280000000000005,25.353333333333335,94.76666666666668,,,
2026-08-10 09:30:00,227.88666666666663,48.182206666666666,50.955506666666665,1.1614666666666666,278.31487999999996,25.293333333333337,25.66,94.98666666666668,,,
2026-08-10 09:45:00,161.63200000000003,35.743273333333335,37.455733333333335,1.0617999999999999,263.87154,25.31333333333334,25.686666666666664,94.70666666666665,,,
