TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Timestamp,block_no,source_file
2026-08-14 06:15:00,10.75,6.5999,6.9025,0.6875,247.6745,24.3,24.4,95.7,,,
2026-08-14 06:30:00,20.899333333333335,8.47888,9.068993333333333,0.7440599999999999,235.90926666666667,24.333333333333332,24.473333333333333,95.70000000000002,,,
2026-08-14 06:45:00,35.28666666666666,11.877726666666666,12.251993333333335,0.8773466666666666,240.85601333333335,24.366666666666664,24.7,95.64666666666666,,,
2026-08-14 07:00:00,71.72866666666665,20.203446666666665,20.863813333333333,1.0536933333333331,238.82924666666668,24.399999999999995,25.059999999999995,95.48666666666668,,,
2026-08-14 07:15:00,105.80785714285716,27.358207142857143,28.426999999999996,0.8807857142857144,235.80971428571428,24.478571428571428,25.45,95.32857142857141,,,
2026-08-14 07:30:00,193.59333333333333,47.90083333333333,49.12063333333333,1.0622999999999998,256.38393333333335,24.633333333333336,26.366666666666664,95.33333333333333,,,
2026-08-14 07:45:00,253.4953333333333,60.54415333333332,62.84777333333333,0.9358466666666665,248.18708666666666,24.719999999999995,27.12,95.10666666666667,,,
2026-08-14 08:00:00,266.91066666666666,61.75162666666667,64.87999333333332,0.8264,241.86422,24.800000000000008,27.553333333333335,94.68666666666665,,,
2026-08-14 08:15:00,383.932,87.57713333333332,89.42552666666667,0.7372266666666665,242.9606733333334,24.84,28.09333333333333,94.70666666666666,,,
2026-08-14 08:30:00,489.0073333333333,102.90595333333336,107.05323333333334,1.2197133333333334,230.13759333333334,24.98,28.62,94.42,,,
2026-08-14 08:45:00,548.7333333333332,115.05960666666665,117.90513333333335,0.6475533333333333,234.02866,25.08666666666667,28.89333333333333,94.54666666666667,,,
2026-08-14 09:00:00,809.736,169.33868,176.63531333333333,0.9169533333333334,251.26212666666663,25.459999999999994,30.320000000000004,93.7,,,
2026-08-14 09:15:00,662.4746666666666,142.76849333333334,147.69507333333334,0.94386,249.87705333333332,25.65333333333333,30.560000000000006,92.48000000000002,,,
2026-08-14 09:30:00,958.022,200.84613333333328,206.95994000000002,0.78586,244.46666,25.793333333333333,31.426666666666666,92.34,,,
2026-08-14 09:45:00,714.7553333333333,145.91744666666668,153.33346,0.7929466666666667,235.15256666666667,25.946666666666662,32.04,91.72666666666667,,,
2026-08-14 10:00:00,597.4226666666667,125.40231333333334,128.9555733333333,1.2101133333333332,236.34473333333332,25.67333333333334,30.139999999999993,92.17333333333333,,,
2026-08-14 10:15:00,876.838,182.11679333333328,187.07334666666665,0.8262999999999999,246.282,25.92,31.16,91.79333333333332,,,
2026-08-14 10:30:00,998.8833333333332,207.69094,216.40826666666666,0.8708333333333333,244.24335999999994,26.280000000000005,32.44666666666667,90.7,,,
2026-08-14 10:45:00,1522.7093333333332,317.65612666666664,326.07978666666673,0.6663600000000002,227.54626,26.62666666666667,35.04,89.94666666666667,,,
2026-08-14 11:00:00,1296.2373333333335,278.92324,282.19622,0.98464,243.18546666666666,26.86,36.83333333333334,88.70666666666668,,,
2026-08-14 11:15:00,949.4693333333332,196.57364,201.98389333333333,0.6514133333333334,229.6331133333333,26.94,34.940000000000005,88.89999999999999,,,
2026-08-14 11:30:00,976.0286666666666,199.32387333333335,210.90965999999997,0.7598466666666668,227.71689999999995,26.90666666666666,34.82,88.76666666666667,,,
2026-08-14 11:45:00,745.5933333333334,148.97806,165.73778666666666,0.8040533333333333,229.80373999999998,26.779999999999998,33.086666666666666,88.9,,,
2026-08-14 12:00:00,1071.2473333333332,210.8987133333333,230.18550666666673,0.6996866666666666,222.05350666666666,26.806666666666665,33.406666666666666,90.02,,,
2026-08-14 12:15:00,1542.8293333333334,327.5512666666666,325.13385333333343,1.1121666666666665,237.74093333333337,27.293333333333337,35.733333333333334,88.25333333333333,,,
2026-08-14 12:30:00,1917.3133333333333,409.12196,414.69805333333335,0.9128533333333333,223.7738866666667,27.873333333333335,40.10666666666667,86.11999999999999,,,
2026-08-14 12:45:00,1996.704666666667,430.8956666666666,432.87704,0.9147133333333333,209.10505333333333,28.019999999999996,41.053333333333335,85.64666666666668,,,
2026-08-14 13:00:00,1779.7533333333333,380.00941333333327,382.9194533333333,0.9542,218.00962666666666,28.180000000000003,41.88,84.82666666666665,,,
2026-08-14 13:15:00,1935.6520000000007,420.8865933333333,427.5854,0.8802533333333336,213.81810000000002,28.333333333333332,41.273333333333326,84.62666666666668,,,
2026-08-14 13:30:00,1954.5273333333337,429.61414666666667,435.63694,1.2005866666666665,214.19347333333334,28.473333333333333,42.22,84.16666666666667,,,
2026-08-14 13:45:00,2839.901333333334,644.5161266666668,660.6799199999999,0.9752733333333334,228.60415999999998,29.033333333333335,46.233333333333334,82.72666666666667,,,
2026-08-14 14:00:00,2339.216,507.66409999999996,525.2939799999999,0.7300199999999999,240.13269999999997,29.493333333333332,47.29333333333333,81.06,,,
2026-08-14 14:15:00,1907.2813333333334,442.7709666666667,446.55681999999996,0.8713933333333336,225.9008,29.63333333333334,45.58666666666667,81.05333333333334,,,
2026-08-14 14:30:00,1497.5606666666667,308.3444,319.30914,0.9975333333333334,243.48294,29.526666666666664,41.99333333333333,80.61333333333333,,,
2026-08-14 14:45:00,765.8353333333332,158.52704666666668,171.7614466666667,0.6730133333333334,228.08411999999993,29.113333333333337,37.873333333333335,82.39333333333335,,,
