TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity
2026-07-22 05:30:00,-6.006,-0.08634000000000001,-0.15092,0.18978,258.76678000000004,24.9,24.6,95.8
2026-07-22 05:45:00,-5.7589999999999995,1.4665700000000002,1.87029,0.48336000000000007,263.00096,24.900000000000002,24.599999999999998,95.78999999999999
2026-07-22 06:00:00,2.1466666666666665,4.010558333333332,4.283816666666667,0.44411666666666666,254.55155,24.908333333333335,24.691666666666663,95.79166666666664
2026-07-22 06:15:00,30.435333333333336,10.485926666666668,11.212406666666668,0.5896533333333333,239.8545,24.953333333333333,24.826666666666668,95.68
2026-07-22 06:30:00,63.32333333333334,18.9965,19.64978666666667,0.7139533333333331,250.67679333333334,25.0,25.113333333333333,95.60666666666664
2026-07-22 06:45:00,32.33466666666667,11.106833333333332,11.370906666666666,0.29949333333333333,242.20991999999995,25.0,25.399999999999995,95.4666666666667
2026-07-22 07:00:00,17.74416666666667,7.624941666666666,7.758741666666668,0.2557,252.44740833333333,25.0,25.325000000000003,95.33333333333331
2026-07-22 07:15:00,74.33000000000001,22.636199999999995,22.790223076923073,0.36015384615384616,239.52283076923078,25.0,25.130769230769236,95.33076923076922
2026-07-22 07:30:00,209.0506666666667,49.83005333333334,51.97013333333333,0.7581999999999999,248.81174,25.040000000000006,25.480000000000004,95.63333333333335
2026-07-22 07:45:00,372.6153333333333,84.04404,88.29723333333335,0.8402266666666667,263.42717333333337,25.186666666666667,26.206666666666667,95.81333333333332
2026-07-22 08:00:00,607.7493333333334,135.91132000000002,142.55934,0.77772,266.6201533333334,25.446666666666662,27.573333333333338,95.66
2026-07-22 08:15:00,649.2733333333333,146.01539999999997,153.23769166666668,0.9831416666666669,261.5742000000001,25.624999999999996,29.033333333333335,94.90833333333335
2026-07-22 08:30:00,808.572,179.24231333333336,189.97683333333333,0.8599466666666667,261.7743266666667,26.14,30.98666666666666,93.87333333333335
2026-07-22 08:45:00,830.144,184.99606000000003,195.29955333333334,1.2044199999999998,256.0241266666667,26.393333333333334,32.02,92.21999999999998
2026-07-22 09:00:00,488.6493333333334,113.80558,114.12249999999999,1.4565400000000002,265.9391266666667,26.36666666666667,30.666666666666668,91.34
2026-07-22 09:15:00,1041.8700000000001,226.01266,242.7888866666667,1.44358,272.5832466666667,26.486666666666668,30.926666666666673,91.15333333333335
2026-07-22 09:30:00,1158.0153333333333,260.13412666666665,266.9334533333333,1.6112066666666667,263.92126666666667,26.979999999999993,33.74,89.06
2026-07-22 09:45:00,1224.6946666666668,279.7835066666667,285.0718466666666,1.5376666666666665,266.64536666666663,27.120000000000005,34.473333333333336,88.49999999999999
2026-07-22 10:00:00,1864.1526666666662,418.2360133333333,440.80984,1.8426399999999998,275.04474,27.52,35.32000000000001,86.92
2026-07-22 10:15:00,2110.3946666666666,490.7248133333333,518.9423066666666,2.3107800000000003,275.12264,27.939999999999998,37.66,84.46666666666667
2026-07-22 10:30:00,1891.0220000000004,431.12215333333336,455.7439266666666,1.3959333333333332,270.7463933333333,28.366666666666664,39.339999999999996,83.40666666666667
2026-07-22 10:45:00,1568.334,349.6863000000001,377.5332466666667,1.2612333333333334,277.9164933333334,28.32,36.98,83.15333333333335
2026-07-22 11:00:00,2072.0473333333334,470.7131666666666,497.1553333333334,1.3928133333333335,287.2914066666666,28.82,39.48,81.47333333333333
2026-07-22 11:15:00,2815.268666666666,671.7399133333333,701.2476133333333,1.3596866666666665,277.3170666666667,29.42666666666667,43.019999999999996,79.75333333333333
2026-07-22 11:30:00,1042.8666666666666,227.89692666666667,247.35724666666667,1.6773733333333332,284.3573333333333,29.060000000000002,37.77333333333333,79.48666666666668
2026-07-22 11:45:00,517.9526666666666,115.61723999999998,123.41883333333334,1.2082799999999998,289.85898666666674,28.406666666666673,32.20666666666667,81.83333333333333
2026-07-22 12:00:00,778.5740000000002,166.46186666666665,187.61994666666666,1.5113266666666667,307.11324666666667,28.206666666666667,30.69333333333333,82.35333333333334
2026-07-22 12:15:00,776.4313333333334,161.8613333333333,185.8097666666667,1.4584533333333334,293.0178266666666,28.240000000000002,30.966666666666672,81.47999999999999
2026-07-22 12:30:00,905.7386666666666,199.33029333333334,206.62593999999999,1.8180533333333337,298.4067333333333,28.32666666666667,31.793333333333333,81.28000000000002
2026-07-22 12:45:00,1613.8186666666666,349.51658000000003,364.1701733333333,1.601473333333333,290.7492266666667,28.58666666666667,33.906666666666666,80.61333333333333
2026-07-22 13:00:00,1251.856,269.4739933333333,286.9034933333333,1.30542,291.9295333333333,28.80666666666667,33.94666666666667,79.82666666666667
2026-07-22 13:15:00,1453.0166666666667,314.4836466666666,332.48940666666664,1.4465733333333333,299.8288733333333,28.94,34.306666666666665,79.28
2026-07-22 13:30:00,1495.8466666666668,335.23320666666666,348.18405333333334,1.559573333333333,287.61559333333327,28.833333333333336,34.08,80.04666666666665
2026-07-22 13:45:00,2605.308,587.6818533333334,618.0521933333332,1.3605000000000003,297.23161333333337,29.486666666666665,37.713333333333345,77.37999999999998
2026-07-22 14:00:00,1829.894,401.43145999999996,438.6370733333333,1.4795800000000001,281.3216333333333,29.94,38.666666666666664,75.38000000000001
2026-07-22 14:15:00,2066.4873333333335,457.5217999999999,490.72734,1.528353333333333,301.90536,29.98666666666667,37.24666666666667,74.98
2026-07-22 14:30:00,1310.1426666666666,295.39737333333335,304.6931333333333,1.3396866666666665,302.4513733333333,29.84666666666667,36.10666666666666,75.27333333333333
2026-07-22 14:45:00,1539.4606666666666,353.79116666666664,373.51386666666673,0.8980333333333335,292.3805933333333,29.8,35.57333333333334,75.01333333333332
2026-07-22 15:00:00,881.0646666666668,205.94408666666666,221.78333333333333,0.5649533333333334,226.49057333333337,29.64666666666667,34.586666666666666,74.6
2026-07-22 15:15:00,827.8086666666665,189.47431333333336,206.05182666666667,0.39999333333333337,155.3682466666667,29.699999999999992,33.919999999999995,74.39999999999999
2026-07-22 15:30:00,494.88866666666655,123.02813333333333,124.24793999999999,0.09606,267.66989333333333,29.79333333333333,35.04666666666667,73.81333333333333
2026-07-22 15:45:00,87.82066666666667,27.138713333333335,28.16353333333333,0.8143666666666667,265.84936666666664,29.16,31.079999999999995,77.18666666666665
2026-07-22 16:00:00,101.11200000000001,29.931860000000004,32.926206666666666,0.15514666666666665,215.00062666666665,28.17333333333334,27.326666666666664,81.94000000000001
2026-07-22 16:15:00,193.87666666666664,46.57424666666667,50.06722,0.2648,173.0119533333333,27.453333333333337,26.59333333333333,86.43999999999998
2026-07-22 16:30:00,293.23466666666667,62.37377333333333,70.20833999999999,0.38248,274.61667333333327,27.04666666666667,27.12666666666667,89.61999999999999
2026-07-22 16:45:00,437.5006666666666,94.31139333333336,107.62772000000001,0.7078466666666667,311.60002,27.006666666666668,27.48666666666667,89.78666666666665
2026-07-22 17:00:00,465.4866666666667,100.59427333333333,116.98188000000002,0.26691333333333334,253.60195999999996,27.433333333333334,29.7,88.39333333333333
2026-07-22 17:15:00,399.7886666666666,95.51778666666665,102.47926666666669,0.40958,107.95730666666665,27.479999999999997,29.72666666666667,88.4066666666667
2026-07-22 17:30:00,689.9666666666667,156.76646666666664,177.4733733333333,0.3801533333333333,172.83390666666668,27.44666666666667,31.06,89.91333333333336
2026-07-22 17:45:00,582.602,134.07567333333333,145.76773999999997,0.5833933333333332,159.10946,27.09333333333333,31.406666666666663,91.7
2026-07-22 18:00:00,358.59545454545463,84.59394545454545,92.25330000000001,0.30237272727272724,169.52702727272728,26.94545454545454,30.590909090909097,91.60909090909091
2026-07-22 18:15:00,132.954,35.21812,37.25593333333334,0.4631866666666667,134.17397333333332,26.95333333333333,28.5,92.39333333333335
2026-07-22 18:30:00,39.816923076923075,13.168499999999998,14.010215384615387,0.3054384615384615,145.46865384615387,26.807692307692314,27.384615384615383,93.51538461538462
2026-07-22 18:45:00,18.5375,8.224900000000002,8.4666,0.44948750000000004,157.8038625,26.662499999999994,26.975,93.675
2026-07-22 21:30:00,-3.1340000000000003,0.6793399999999999,0.48206000000000004,0.6079800000000001,273.12183999999996,25.640000000000004,25.380000000000003,93.96
2026-07-22 21:45:00,-5.784666666666667,-0.6256466666666666,-0.6702933333333332,0.3657533333333333,305.9841200000001,25.399999999999995,25.0,94.11333333333333
2026-07-22 22:00:00,-5.863333333333333,-0.7946444444444444,-0.8083555555555556,0.17972222222222223,284.25694444444446,25.422222222222224,25.0,93.66666666666667
