TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity
2026-08-02 00:00:00,-0.07733333333333334,-0.37110000000000004,-0.47927999999999993,0.34614,176.58549333333335,25.800000000000008,25.453333333333333,95.96666666666667
2026-08-02 00:15:00,-0.07533333333333334,-0.3812866666666667,-0.37338666666666664,0.17636,196.5787,25.800000000000008,25.353333333333335,96.05333333333331
2026-08-02 00:30:00,-2.0246666666666666,-0.19515333333333335,-0.40205333333333326,0.5211333333333333,183.82903333333334,25.800000000000008,25.53333333333334,96.28666666666668
2026-08-02 00:45:00,-6.591333333333333,-0.15236,-0.25215333333333334,0.48679333333333347,172.3754466666667,25.71999999999999,25.600000000000005,96.34666666666666
2026-08-02 01:00:00,-6.678,-0.3530733333333334,-0.43218666666666666,0.4112066666666666,181.99221333333335,25.746666666666666,25.600000000000005,96.37333333333335
2026-08-02 01:15:00,-6.531333333333335,-0.4137533333333333,-0.3505599999999999,0.4978,184.8016333333333,25.800000000000008,25.62666666666667,96.40000000000002
2026-08-02 01:30:00,-6.540000000000001,0.75518,1.0253933333333332,0.5441333333333334,182.72293999999997,25.753333333333334,25.61333333333334,96.48666666666666
2026-08-02 01:45:00,-6.718,-0.5627800000000001,-0.7301066666666666,0.2677266666666666,181.68135333333333,25.733333333333334,25.5,96.69333333333334
2026-08-02 02:00:00,-6.603999999999999,-0.5015333333333333,-0.57208,0.12276666666666666,192.22024666666667,25.780000000000005,25.5,96.75333333333333
2026-08-02 02:15:00,-6.376,-0.40151333333333333,-0.34178000000000003,0.07340666666666666,180.52405333333328,25.800000000000008,25.546666666666674,96.83999999999999
2026-08-02 02:30:00,-6.416666666666667,-0.6891066666666668,-0.7942999999999999,0.0,194.79971333333333,25.800000000000008,25.600000000000005,96.97333333333333
2026-08-02 02:45:00,-6.371333333333333,-0.3620066666666667,-0.06378666666666666,0.25806000000000007,210.78314,25.75333333333333,25.56,96.97333333333333
