TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity
2026-07-15 05:15:00,-5.7,-0.4299,-0.7534,1.1357,235.3447,25.8,24.2,86.3
2026-07-15 05:30:00,-5.655714285714287,0.059507142857142856,0.26256428571428575,1.576457142857143,235.58954285714285,25.83571428571429,24.221428571428568,85.92142857142858
2026-07-15 05:45:00,1.8736363636363635,4.123163636363636,4.688918181818182,1.412690909090909,243.98302727272724,25.772727272727277,24.05454545454545,86.14545454545456
2026-07-15 06:00:00,44.43133333333333,14.850073333333333,16.504793333333332,1.3344266666666666,238.80846666666667,25.71999999999999,24.10666666666667,86.36666666666665
2026-07-15 06:15:00,119.07533333333335,33.16401333333333,37.128260000000004,0.8167866666666667,235.79576,25.740000000000002,24.473333333333336,86.61333333333333
2026-07-15 06:30:00,216.56333333333336,57.20463333333333,64.82047333333334,0.9213733333333334,234.33356,25.840000000000007,25.293333333333337,86.77333333333333
2026-07-15 06:45:00,330.984,86.68959999999998,99.22265999999999,0.9900199999999998,235.12364666666662,26.05333333333334,26.55333333333333,86.34666666666666
2026-07-15 07:00:00,461.6213333333333,120.34732,138.15765333333334,1.07058,243.83534,26.293333333333333,27.939999999999998,85.48666666666668
2026-07-15 07:15:00,607.7773333333333,158.66699999999997,181.59146,1.2443266666666668,244.89915999999997,26.58,29.246666666666666,84.41333333333333
2026-07-15 07:30:00,767.788,195.99731999999997,224.0458,1.0632466666666667,247.9126133333333,26.966666666666665,30.81333333333333,83.03999999999999
2026-07-15 07:45:00,957.7793333333335,247.13505333333336,279.99323999999996,1.4302333333333335,249.99947333333336,27.226666666666663,32.25333333333334,81.61333333333333
2026-07-15 08:00:00,1153.6826666666668,296.5062866666667,333.10543333333334,1.6634999999999998,237.67120000000003,27.600000000000005,34.02,80.05333333333333
2026-07-15 08:15:00,1314.3206666666667,340.0590066666667,378.52177333333333,1.5717666666666672,249.39263333333335,27.840000000000007,35.54,78.4
2026-07-15 08:30:00,1575.6700000000003,391.75235333333336,431.3231133333333,1.4126266666666667,246.97712666666672,28.513333333333332,37.64666666666667,76.50666666666666
2026-07-15 08:45:00,1793.0880000000002,441.01196,488.1222466666666,1.6999266666666666,241.0674333333333,28.8,39.57333333333334,74.74666666666667
2026-07-15 09:00:00,1973.618,492.76239999999996,535.4801400000001,1.4217799999999998,251.99434666666664,29.293333333333337,41.266666666666666,72.50000000000001
2026-07-15 09:15:00,1689.5186666666664,409.73603333333335,442.1746733333333,1.5586533333333332,248.35105333333334,29.386666666666663,41.13333333333334,71.94
