TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Timestamp,block_no,source_file
2026-08-13 11:30:00,2043.5019999999997,433.7180533333332,448.19328666666667,0.8137066666666665,243.56233333333336,26.893333333333338,40.513333333333335,88.92666666666666,,,
2026-08-13 11:45:00,1783.702,382.5200466666667,382.1967066666667,0.9198999999999999,257.5234266666667,27.12666666666666,39.806666666666665,87.9,,,
2026-08-13 12:00:00,1576.6299999999999,339.4875933333334,335.71147333333334,1.1053933333333332,256.16508,27.100000000000005,37.419999999999995,87.66000000000001,,,
2026-08-13 12:15:00,1376.3306666666665,292.64385999999996,296.4948733333333,1.2898666666666665,247.50904000000003,27.08,37.49333333333333,88.19333333333334,,,
2026-08-13 12:30:00,1590.671333333333,343.58986666666664,343.65718000000004,0.9501999999999999,247.00531999999995,27.08,36.77333333333333,88.50666666666666,,,
2026-08-13 12:45:00,2565.4519999999998,591.4964399999998,589.0253866666666,1.2760933333333333,254.19174666666666,27.700000000000003,41.24,86.83333333333333,,,
2026-08-13 13:00:00,2841.660666666667,671.2111666666666,672.8973733333333,1.2058266666666666,253.84528,28.086666666666662,44.49333333333334,85.05333333333331,,,
2026-08-13 13:15:00,2970.964666666667,702.4208266666667,719.6859133333331,1.1790266666666667,248.67080666666666,28.37333333333334,48.86666666666666,84.52666666666667,,,
2026-08-13 13:30:00,3015.793333333333,712.9036799999999,710.95076,0.98378,234.39068666666662,28.220000000000002,47.440000000000005,85.22666666666666,,,
2026-08-13 13:45:00,2641.9100000000003,621.9761333333333,626.2084933333333,1.3089666666666666,252.33559333333335,28.653333333333332,48.093333333333334,84.06666666666666,,,
2026-08-13 14:00:00,3376.988,782.6411800000001,786.3311866666668,1.1982666666666666,254.53372666666667,28.78666666666667,47.30666666666666,82.51333333333334,,,
2026-08-13 14:15:00,2844.2193333333335,725.4804066666668,730.5586,0.9790466666666667,237.58514,29.18,52.95333333333334,82.07333333333332,,,
2026-08-13 14:30:00,1707.7853333333335,397.2401066666667,406.1876933333333,1.1669066666666668,238.27507333333335,28.586666666666662,45.106666666666676,84.00666666666666,,,
2026-08-13 14:45:00,2565.0346666666665,577.26622,590.8145666666666,1.2008133333333333,221.97266,28.686666666666667,43.94666666666667,83.77333333333333,,,
2026-08-13 15:00:00,2973.236666666666,695.9478533333332,727.55216,1.434986666666667,236.41670000000005,29.206666666666667,48.93999999999999,82.41333333333334,,,
2026-08-13 15:15:00,2118.9680000000003,501.35661999999996,535.78364,1.1190933333333333,240.93390666666664,29.246666666666663,46.25333333333333,81.42,,,
2026-08-13 15:30:00,2608.1493333333337,549.9977733333333,572.4962733333333,1.1503866666666664,230.72366000000002,29.22666666666667,44.84666666666667,82.24,,,
2026-08-13 15:45:00,1596.9353333333333,350.76272,361.51090666666664,1.2180133333333332,231.24445333333335,28.94000000000001,42.70666666666667,83.34666666666666,,,
2026-08-13 16:00:00,1351.9953333333333,297.04172666666665,312.64764666666673,1.0654199999999998,213.85444666666663,28.446666666666662,38.93333333333333,85.39999999999999,,,
2026-08-13 16:15:00,1299.786,279.82724666666667,296.09849999999994,1.1423866666666667,222.07428,28.34,37.059999999999995,85.51333333333334,,,
2026-08-13 16:30:00,1738.2359999999999,375.99952,405.47443333333337,0.9395266666666665,220.58388666666667,28.393333333333334,38.13999999999999,84.65333333333335,,,
2026-08-13 16:45:00,1617.9513333333332,357.08698666666663,390.3766133333334,1.0547333333333333,220.7827,28.526666666666674,39.48,84.06000000000002,,,
2026-08-13 17:00:00,1198.349333333333,261.65214,284.81769999999995,1.3837066666666666,205.73549999999997,28.45333333333333,37.519999999999996,85.09999999999998,,,
2026-08-13 17:15:00,981.0406666666667,226.0657533333333,253.62260666666668,0.9699066666666667,215.34040666666664,28.446666666666662,35.31333333333334,85.53999999999999,,,
2026-08-13 17:30:00,670.5476923076923,151.10840000000002,164.34336153846152,0.9005846153846153,216.42037692307696,28.33076923076923,33.53076923076923,85.28461538461539,,,
2026-08-13 17:45:00,525.5614285714285,125.29889285714283,137.75770714285713,1.068935714285714,216.41211428571432,28.107142857142854,31.97142857142857,85.01428571428572,,,
2026-08-13 18:00:00,282.35400000000004,69.48732,71.96102666666667,1.0142666666666666,213.72683999999995,27.633333333333336,29.89333333333333,86.72000000000001,,,
2026-08-13 18:15:00,106.73307692307692,30.12756153846154,31.60715384615384,0.9662153846153847,219.4446,27.292307692307695,28.130769230769236,88.50000000000001,,,
2026-08-13 18:30:00,27.247333333333327,11.066419999999999,10.87034,0.7135466666666667,229.6487,27.026666666666667,27.02,89.81333333333335,,,
2026-08-13 18:45:00,3.33,4.943822222222222,4.467144444444444,0.4371666666666667,246.86585555555556,26.900000000000002,26.800000000000004,90.5888888888889,,,
2026-08-13 20:00:00,-5.568,0.09759999999999999,0.23196000000000003,0.16918,102.75534,25.859999999999996,25.04,94.22,,,
2026-08-13 20:15:00,-5.780666666666666,-0.5322933333333333,-0.40246,0.0,62.64285333333333,25.653333333333332,24.560000000000006,95.33333333333333,,,
2026-08-13 20:30:00,-5.76,-0.40609999999999996,-0.001974999999999989,0.1100625,158.3588875,25.599999999999998,24.6375,95.5,,,
,#NA,,,,,,,,2026-08-13 21:15:00,85,
