TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Timestamp,block_no,source_file
2026-08-12 06:15:00,10.023076923076925,6.010353846153847,6.005738461538461,0.6153000000000001,266.40279230769227,24.0,23.9,97.6,,,
2026-08-12 06:30:00,14.393999999999998,6.668080000000001,6.74532,0.56448,283.18074,24.0,23.899999999999995,97.5933333333333,,,
2026-08-12 06:45:00,41.839333333333336,12.054633333333333,13.214673333333332,0.35463999999999996,273.00092666666666,24.09333333333334,24.046666666666674,97.54666666666667,,,
2026-08-12 07:00:00,58.538000000000004,15.721733333333335,16.701240000000002,0.19260666666666668,274.98837333333336,24.100000000000005,24.173333333333332,97.50666666666666,,,
2026-08-12 07:15:00,58.650666666666666,15.758146666666669,16.52368,0.1579,273.24572666666666,24.100000000000005,24.366666666666664,97.43333333333335,,,
2026-08-12 07:30:00,94.26272727272728,22.083418181818182,23.67517272727273,0.0,275.8736545454545,24.14545454545454,24.663636363636364,97.38181818181816,,,
2026-08-12 08:00:00,112.93466666666664,29.095860000000002,30.289893333333332,0.06105333333333333,251.95056000000002,24.233333333333334,25.733333333333334,96.97333333333334,,,
2026-08-12 08:15:00,170.9923076923077,38.55536153846154,40.9082,0.0,245.59266923076925,24.300000000000008,25.53076923076923,96.61538461538461,,,
2026-08-12 08:30:00,329.81363636363636,71.31214545454544,74.90927272727274,0.0,250.71845454545462,24.318181818181824,25.763636363636365,96.44545454545454,,,
2026-08-12 08:45:00,393.458,86.78781999999998,87.91622,0.0,256.05823999999996,24.559999999999995,26.96,96.03999999999999,,,
2026-08-12 09:00:00,320.876,69.63994666666666,70.68524000000001,0.0,267.70252666666664,24.68666666666666,27.24666666666667,95.69999999999999,,,
2026-08-12 09:15:00,440.8726666666667,91.34431333333332,94.18059333333332,0.0,266.32414666666665,24.866666666666667,27.76666666666667,95.49333333333335,,,
2026-08-12 09:30:00,592.004,131.80118,136.27568666666667,0.0,272.93416,25.146666666666665,29.40666666666667,94.74,,,
2026-08-12 09:45:00,587.232,131.05568666666667,133.32115333333334,0.055753333333333335,168.21508,25.473333333333336,29.62666666666667,93.90666666666665,,,
2026-08-12 10:00:00,554.5606666666667,124.37170666666667,127.64108666666667,0.5082866666666667,231.88986666666673,25.886666666666663,29.439999999999998,92.30666666666666,,,
2026-08-12 10:15:00,873.8833333333334,176.49053999999998,191.78569333333337,0.37810666666666665,86.66807333333333,26.1,29.459999999999994,92.25999999999998,,,
2026-08-12 10:30:00,1102.4046666666668,238.60383333333328,249.3864133333333,0.3567466666666667,165.57998,26.42000000000001,31.093333333333327,91.18666666666667,,,
2026-08-12 10:45:00,1260.034,260.0129333333333,270.66550666666666,0.8827200000000001,215.49322666666666,26.826666666666664,32.75333333333334,89.11999999999998,,,
2026-08-12 11:00:00,1216.948,257.8728266666667,255.11987333333335,0.5863866666666666,191.41162666666668,26.68666666666667,30.019999999999996,89.86666666666665,,,
2026-08-12 11:15:00,996.8953333333333,205.29622666666666,209.59635999999998,0.5232866666666667,267.1609666666667,26.36666666666667,28.89333333333333,92.19333333333331,,,
2026-08-12 11:30:00,649.5413333333333,144.57009333333335,136.25992000000002,0.37816666666666665,275.1975733333333,26.34,29.926666666666666,93.22,,,
2026-08-12 11:45:00,248.77133333333333,63.80034,60.29951333333333,0.78928,286.9864866666667,26.173333333333336,28.086666666666666,93.81333333333333,,,
2026-08-12 12:00:00,55.65133333333335,18.525693333333336,19.314206666666667,1.0328666666666666,274.28952000000004,25.39333333333333,25.660000000000004,95.53333333333332,,,
2026-08-12 12:15:00,130.60933333333335,32.839600000000004,34.614006666666675,1.4586933333333332,269.8413133333333,24.860000000000007,24.873333333333335,96.60000000000001,,,
2026-08-12 12:30:00,128.15200000000002,29.820146666666673,32.92903999999999,1.366746666666667,249.2153266666667,24.439999999999998,24.620000000000005,97.19333333333333,,,
2026-08-12 12:45:00,188.0693333333333,44.09628,47.607139999999994,1.4079,236.47902000000002,24.20666666666666,24.64666666666666,97.47333333333331,,,
2026-08-12 13:00:00,144.58466666666666,34.982,36.34078,0.9866133333333331,252.6805666666667,24.10666666666667,24.700000000000003,97.6,,,
2026-08-12 13:15:00,119.44200000000001,29.606246666666667,31.774406666666668,0.45488,228.77107999999996,24.14666666666667,24.439999999999998,97.55333333333333,,,
2026-08-12 13:30:00,145.11866666666666,35.765186666666665,37.38788666666667,1.7140466666666667,227.43275333333332,23.966666666666665,24.246666666666666,97.69333333333333,,,
2026-08-12 13:45:00,225.518,50.577713333333335,54.08235999999999,0.5528866666666666,242.95919333333333,24.0,24.606666666666666,97.82666666666665,,,
2026-08-12 14:00:00,433.9573333333334,90.58223333333333,102.19230666666665,0.8065399999999999,240.59413999999998,24.09333333333334,25.166666666666668,97.88000000000002,,,
2026-08-12 14:15:00,692.3606666666666,143.02428666666665,158.81441333333336,0.6022000000000001,263.76992,24.193333333333335,26.41333333333333,97.89333333333335,,,
2026-08-12 14:30:00,1772.9073333333333,375.1147466666666,394.5222,0.9889733333333333,247.41629333333333,24.526666666666667,28.339999999999996,97.90000000000002,,,
2026-08-12 14:45:00,1608.366,342.99186,341.59080000000006,1.0250499999999998,220.25301,25.059999999999995,35.7,97.18,,,
2026-08-12 15:00:00,604.0046666666668,129.09038,129.33290666666664,1.1772466666666666,242.46584666666664,25.060000000000002,31.179999999999996,95.64666666666668,,,
2026-08-12 15:15:00,685.7026666666666,146.68197333333333,145.54849999999996,1.1203533333333333,249.29544666666666,25.21333333333333,30.10666666666667,95.05333333333336,,,
2026-08-12 15:30:00,477.62199999999996,99.66581333333335,102.51579999999998,1.2607066666666666,246.57576666666665,25.23333333333333,28.986666666666668,94.81333333333333,,,
2026-08-12 15:45:00,275.2533333333333,61.02396666666667,62.64685333333334,1.2215333333333334,271.7278866666667,25.35333333333333,27.939999999999998,94.71333333333334,,,
2026-08-12 16:00:00,203.96866666666665,45.24692,48.75040000000001,1.06368,271.84434666666664,25.320000000000004,26.806666666666665,94.66666666666667,,,
2026-08-12 16:15:00,387.31733333333335,82.37960666666666,88.19322000000001,1.1896533333333332,261.51613333333336,25.339999999999996,27.06666666666667,94.91333333333334,,,
2026-08-12 16:30:00,473.9293333333334,103.68967333333333,109.00424,1.2089066666666666,254.09382,25.533333333333335,28.206666666666667,94.26666666666667,,,
